"Plot Title: 20168516"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 20168516, SEN S/N: 20168516)","Coupler Attached (LGR S/N: 20168516)","Host Connected (LGR S/N: 20168516)","Coupler Detached (LGR S/N: 20168516)","End Of File (LGR S/N: 20168516)"
1367,12/10/17 09:00:00 AM,32.617,,,,
1368,12/10/17 10:30:00 AM,32.617,,,,
1369,12/10/17 12:00:00 PM,32.617,,,,
1370,12/10/17 01:30:00 PM,32.418,,,,
1371,12/10/17 03:00:00 PM,32.418,,,,
1372,12/10/17 04:30:00 PM,32.418,,,,
1373,12/10/17 06:00:00 PM,32.418,,,,
1374,12/10/17 07:30:00 PM,32.418,,,,
1375,12/10/17 09:00:00 PM,32.418,,,,
1376,12/10/17 10:30:00 PM,32.418,,,,
1377,12/11/17 12:00:00 AM,32.418,,,,
1378,12/11/17 01:30:00 AM,32.418,,,,
1379,12/11/17 03:00:00 AM,32.418,,,,
1380,12/11/17 04:30:00 AM,32.418,,,,
1381,12/11/17 06:00:00 AM,32.418,,,,
1382,12/11/17 07:30:00 AM,32.418,,,,
1383,12/11/17 09:00:00 AM,32.418,,,,
1384,12/11/17 10:30:00 AM,32.418,,,,
1385,12/11/17 12:00:00 PM,32.218,,,,
1386,12/11/17 01:30:00 PM,32.218,,,,
1387,12/11/17 03:00:00 PM,32.218,,,,
1388,12/11/17 04:30:00 PM,32.218,,,,
1389,12/11/17 06:00:00 PM,32.218,,,,
1390,12/11/17 07:30:00 PM,32.418,,,,
1391,12/11/17 09:00:00 PM,32.218,,,,
1392,12/11/17 10:30:00 PM,32.218,,,,
1393,12/12/17 12:00:00 AM,32.218,,,,
1394,12/12/17 01:30:00 AM,32.218,,,,
1395,12/12/17 03:00:00 AM,32.218,,,,
1396,12/12/17 04:30:00 AM,32.218,,,,
1397,12/12/17 06:00:00 AM,32.218,,,,
1398,12/12/17 07:30:00 AM,32.218,,,,
1399,12/12/17 09:00:00 AM,32.218,,,,
1400,12/12/17 10:30:00 AM,32.218,,,,
1401,12/12/17 12:00:00 PM,32.218,,,,
1402,12/12/17 01:30:00 PM,32.218,,,,
1403,12/12/17 03:00:00 PM,32.218,,,,
1404,12/12/17 04:30:00 PM,32.218,,,,
1405,12/12/17 06:00:00 PM,32.218,,,,
1406,12/12/17 07:30:00 PM,32.218,,,,
1407,12/12/17 09:00:00 PM,32.218,,,,
1408,12/12/17 10:30:00 PM,32.218,,,,
1409,12/13/17 12:00:00 AM,32.218,,,,
1410,12/13/17 01:30:00 AM,32.218,,,,
1411,12/13/17 03:00:00 AM,32.018,,,,
1412,12/13/17 04:30:00 AM,32.018,,,,
1413,12/13/17 06:00:00 AM,32.018,,,,
1414,12/13/17 07:30:00 AM,32.018,,,,
1415,12/13/17 09:00:00 AM,32.018,,,,
1416,12/13/17 10:30:00 AM,32.018,,,,
1417,12/13/17 12:00:00 PM,32.018,,,,
1418,12/13/17 01:30:00 PM,32.018,,,,
1419,12/13/17 03:00:00 PM,32.018,,,,
1420,12/13/17 04:30:00 PM,32.218,,,,
1421,12/13/17 06:00:00 PM,32.218,,,,
1422,12/13/17 07:30:00 PM,32.218,,,,
1423,12/13/17 09:00:00 PM,32.218,,,,
1424,12/13/17 10:30:00 PM,32.218,,,,
1425,12/14/17 12:00:00 AM,32.218,,,,
1426,12/14/17 01:30:00 AM,32.218,,,,
1427,12/14/17 03:00:00 AM,32.218,,,,
1428,12/14/17 04:30:00 AM,32.218,,,,
1429,12/14/17 06:00:00 AM,32.218,,,,
1430,12/14/17 07:30:00 AM,32.218,,,,
1431,12/14/17 09:00:00 AM,32.018,,,,
1432,12/14/17 10:30:00 AM,32.018,,,,
1433,12/14/17 12:00:00 PM,32.018,,,,
1434,12/14/17 01:30:00 PM,32.018,,,,
1435,12/14/17 03:00:00 PM,32.018,,,,
1436,12/14/17 04:30:00 PM,32.018,,,,
1437,12/14/17 06:00:00 PM,32.018,,,,
1438,12/14/17 07:30:00 PM,32.018,,,,
1439,12/14/17 09:00:00 PM,32.018,,,,
1440,12/14/17 10:30:00 PM,32.018,,,,
1441,12/15/17 12:00:00 AM,32.018,,,,
1442,12/15/17 01:30:00 AM,32.018,,,,
1443,12/15/17 03:00:00 AM,31.816,,,,
1444,12/15/17 04:30:00 AM,31.816,,,,
1445,12/15/17 06:00:00 AM,31.816,,,,
1446,12/15/17 07:30:00 AM,31.816,,,,
1447,12/15/17 09:00:00 AM,31.816,,,,
1448,12/15/17 10:30:00 AM,31.816,,,,
1449,12/15/17 12:00:00 PM,31.816,,,,
1450,12/15/17 01:30:00 PM,31.816,,,,
1451,12/15/17 03:00:00 PM,31.816,,,,
1452,12/15/17 04:30:00 PM,31.816,,,,
1453,12/15/17 06:00:00 PM,31.816,,,,
1454,12/15/17 07:30:00 PM,31.816,,,,
1455,12/15/17 09:00:00 PM,32.018,,,,
1456,12/15/17 10:30:00 PM,32.018,,,,
1457,12/16/17 12:00:00 AM,32.018,,,,
1458,12/16/17 01:30:00 AM,32.018,,,,
1459,12/16/17 03:00:00 AM,32.018,,,,
1460,12/16/17 04:30:00 AM,32.018,,,,
1461,12/16/17 06:00:00 AM,32.018,,,,
1462,12/16/17 07:30:00 AM,32.018,,,,
1463,12/16/17 09:00:00 AM,32.018,,,,
1464,12/16/17 10:30:00 AM,32.018,,,,
1465,12/16/17 12:00:00 PM,32.018,,,,
1466,12/16/17 01:30:00 PM,32.018,,,,
1467,12/16/17 03:00:00 PM,32.018,,,,
1468,12/16/17 04:30:00 PM,32.018,,,,
1469,12/16/17 06:00:00 PM,32.218,,,,
1470,12/16/17 07:30:00 PM,32.218,,,,
1471,12/16/17 09:00:00 PM,32.218,,,,
1472,12/16/17 10:30:00 PM,32.218,,,,
1473,12/17/17 12:00:00 AM,32.218,,,,
1474,12/17/17 01:30:00 AM,32.218,,,,
1475,12/17/17 03:00:00 AM,32.218,,,,
1476,12/17/17 04:30:00 AM,32.218,,,,
1477,12/17/17 06:00:00 AM,32.218,,,,
1478,12/17/17 07:30:00 AM,32.218,,,,
1479,12/17/17 09:00:00 AM,32.218,,,,
1480,12/17/17 10:30:00 AM,32.218,,,,
1481,12/17/17 12:00:00 PM,32.218,,,,
1482,12/17/17 01:30:00 PM,32.218,,,,
1483,12/17/17 03:00:00 PM,32.218,,,,
1484,12/17/17 04:30:00 PM,32.218,,,,
1485,12/17/17 06:00:00 PM,32.218,,,,
1486,12/17/17 07:30:00 PM,32.218,,,,
1487,12/17/17 09:00:00 PM,32.218,,,,
1488,12/17/17 10:30:00 PM,32.218,,,,
1489,12/18/17 12:00:00 AM,32.218,,,,
1490,12/18/17 01:30:00 AM,32.218,,,,
1491,12/18/17 03:00:00 AM,32.218,,,,
1492,12/18/17 04:30:00 AM,32.218,,,,
1493,12/18/17 06:00:00 AM,32.218,,,,
1494,12/18/17 07:30:00 AM,32.218,,,,
1495,12/18/17 09:00:00 AM,32.218,,,,
1496,12/18/17 10:30:00 AM,32.218,,,,
1497,12/18/17 12:00:00 PM,32.218,,,,
1498,12/18/17 01:30:00 PM,32.218,,,,
1499,12/18/17 03:00:00 PM,32.218,,,,
1500,12/18/17 04:30:00 PM,32.218,,,,
1501,12/18/17 06:00:00 PM,32.218,,,,
1502,12/18/17 07:30:00 PM,32.218,,,,
1503,12/18/17 09:00:00 PM,32.218,,,,
1504,12/18/17 10:30:00 PM,32.218,,,,
1505,12/19/17 12:00:00 AM,32.218,,,,
1506,12/19/17 01:30:00 AM,32.218,,,,
1507,12/19/17 03:00:00 AM,32.218,,,,
1508,12/19/17 04:30:00 AM,32.218,,,,
1509,12/19/17 06:00:00 AM,32.218,,,,
1510,12/19/17 07:30:00 AM,32.218,,,,
1511,12/19/17 09:00:00 AM,32.218,,,,
1512,12/19/17 10:30:00 AM,32.018,,,,
1513,12/19/17 12:00:00 PM,32.018,,,,
1514,12/19/17 01:30:00 PM,32.018,,,,
1515,12/19/17 03:00:00 PM,32.018,,,,
1516,12/19/17 04:30:00 PM,32.018,,,,
1517,12/19/17 06:00:00 PM,32.018,,,,
1518,12/19/17 07:30:00 PM,32.018,,,,
1519,12/19/17 09:00:00 PM,32.018,,,,
1520,12/19/17 10:30:00 PM,32.218,,,,
1521,12/20/17 12:00:00 AM,32.218,,,,
1522,12/20/17 01:30:00 AM,32.218,,,,
1523,12/20/17 03:00:00 AM,32.218,,,,
1524,12/20/17 04:30:00 AM,32.218,,,,
1525,12/20/17 06:00:00 AM,32.218,,,,
1526,12/20/17 07:30:00 AM,32.218,,,,
1527,12/20/17 09:00:00 AM,32.218,,,,
1528,12/20/17 10:30:00 AM,32.218,,,,
1529,12/20/17 12:00:00 PM,32.218,,,,
1530,12/20/17 01:30:00 PM,32.218,,,,
1531,12/20/17 03:00:00 PM,32.218,,,,
1532,12/20/17 04:30:00 PM,32.218,,,,
1533,12/20/17 06:00:00 PM,32.218,,,,
1534,12/20/17 07:30:00 PM,32.218,,,,
1535,12/20/17 09:00:00 PM,32.218,,,,
1536,12/20/17 10:30:00 PM,32.218,,,,
1537,12/21/17 12:00:00 AM,32.218,,,,
1538,12/21/17 01:30:00 AM,32.218,,,,
1539,12/21/17 03:00:00 AM,32.218,,,,
1540,12/21/17 04:30:00 AM,32.218,,,,
1541,12/21/17 06:00:00 AM,32.218,,,,
1542,12/21/17 07:30:00 AM,32.218,,,,
1543,12/21/17 09:00:00 AM,32.218,,,,
1544,12/21/17 10:30:00 AM,32.218,,,,
1545,12/21/17 12:00:00 PM,32.218,,,,
1546,12/21/17 01:30:00 PM,32.218,,,,
1547,12/21/17 03:00:00 PM,32.018,,,,
1548,12/21/17 04:30:00 PM,32.018,,,,
1549,12/21/17 06:00:00 PM,32.018,,,,
1550,12/21/17 07:30:00 PM,32.018,,,,
1551,12/21/17 09:00:00 PM,32.018,,,,
1552,12/21/17 10:30:00 PM,32.018,,,,
1553,12/22/17 12:00:00 AM,32.018,,,,
1554,12/22/17 01:30:00 AM,32.018,,,,
1555,12/22/17 03:00:00 AM,32.018,,,,
1556,12/22/17 04:30:00 AM,31.816,,,,
1557,12/22/17 06:00:00 AM,31.816,,,,
1558,12/22/17 07:30:00 AM,31.816,,,,
1559,12/22/17 09:00:00 AM,31.816,,,,
1560,12/22/17 10:30:00 AM,31.816,,,,
1561,12/22/17 12:00:00 PM,31.816,,,,
1562,12/22/17 01:30:00 PM,31.816,,,,
1563,12/22/17 03:00:00 PM,31.816,,,,
1564,12/22/17 04:30:00 PM,31.816,,,,
1565,12/22/17 06:00:00 PM,31.816,,,,
1566,12/22/17 07:30:00 PM,31.816,,,,
1567,12/22/17 09:00:00 PM,31.816,,,,
1568,12/22/17 10:30:00 PM,32.018,,,,
1569,12/23/17 12:00:00 AM,32.018,,,,
1570,12/23/17 01:30:00 AM,32.018,,,,
1571,12/23/17 03:00:00 AM,32.018,,,,
1572,12/23/17 04:30:00 AM,32.018,,,,
1573,12/23/17 06:00:00 AM,32.018,,,,
1574,12/23/17 07:30:00 AM,32.018,,,,
1575,12/23/17 09:00:00 AM,32.018,,,,
1576,12/23/17 10:30:00 AM,32.018,,,,
1577,12/23/17 12:00:00 PM,32.018,,,,
1578,12/23/17 01:30:00 PM,32.018,,,,
1579,12/23/17 03:00:00 PM,32.018,,,,
1580,12/23/17 04:30:00 PM,32.018,,,,
1581,12/23/17 06:00:00 PM,32.018,,,,
1582,12/23/17 07:30:00 PM,32.018,,,,
1583,12/23/17 09:00:00 PM,32.018,,,,
1584,12/23/17 10:30:00 PM,32.218,,,,
1585,12/24/17 12:00:00 AM,32.218,,,,
1586,12/24/17 01:30:00 AM,32.218,,,,
1587,12/24/17 03:00:00 AM,32.218,,,,
1588,12/24/17 04:30:00 AM,32.218,,,,
1589,12/24/17 06:00:00 AM,32.218,,,,
1590,12/24/17 07:30:00 AM,32.218,,,,
1591,12/24/17 09:00:00 AM,32.218,,,,
1592,12/24/17 10:30:00 AM,32.218,,,,
1593,12/24/17 12:00:00 PM,32.218,,,,
1594,12/24/17 01:30:00 PM,32.218,,,,
1595,12/24/17 03:00:00 PM,32.218,,,,
1596,12/24/17 04:30:00 PM,32.218,,,,
1597,12/24/17 06:00:00 PM,32.218,,,,
1598,12/24/17 07:30:00 PM,32.218,,,,
1599,12/24/17 09:00:00 PM,32.218,,,,
1600,12/24/17 10:30:00 PM,32.018,,,,
1601,12/25/17 12:00:00 AM,32.218,,,,
1602,12/25/17 01:30:00 AM,32.218,,,,
1603,12/25/17 03:00:00 AM,32.218,,,,
1604,12/25/17 04:30:00 AM,32.218,,,,
1605,12/25/17 06:00:00 AM,32.218,,,,
1606,12/25/17 07:30:00 AM,32.218,,,,
1607,12/25/17 09:00:00 AM,32.218,,,,
1608,12/25/17 10:30:00 AM,32.218,,,,
1609,12/25/17 12:00:00 PM,32.218,,,,
1610,12/25/17 01:30:00 PM,32.218,,,,
1611,12/25/17 03:00:00 PM,32.218,,,,
1612,12/25/17 04:30:00 PM,32.218,,,,
1613,12/25/17 06:00:00 PM,32.218,,,,
1614,12/25/17 07:30:00 PM,32.218,,,,
1615,12/25/17 09:00:00 PM,32.218,,,,
1616,12/25/17 10:30:00 PM,32.218,,,,
1617,12/26/17 12:00:00 AM,32.218,,,,
1618,12/26/17 01:30:00 AM,32.218,,,,
1619,12/26/17 03:00:00 AM,32.218,,,,
1620,12/26/17 04:30:00 AM,32.218,,,,
1621,12/26/17 06:00:00 AM,32.218,,,,
1622,12/26/17 07:30:00 AM,32.218,,,,
1623,12/26/17 09:00:00 AM,32.218,,,,
1624,12/26/17 10:30:00 AM,32.218,,,,
1625,12/26/17 12:00:00 PM,32.218,,,,
1626,12/26/17 01:30:00 PM,32.218,,,,
1627,12/26/17 03:00:00 PM,32.218,,,,
1628,12/26/17 04:30:00 PM,32.218,,,,
1629,12/26/17 06:00:00 PM,32.218,,,,
1630,12/26/17 07:30:00 PM,32.218,,,,
1631,12/26/17 09:00:00 PM,32.218,,,,
1632,12/26/17 10:30:00 PM,32.218,,,,
1633,12/27/17 12:00:00 AM,32.218,,,,
1634,12/27/17 01:30:00 AM,32.218,,,,
1635,12/27/17 03:00:00 AM,32.218,,,,
1636,12/27/17 04:30:00 AM,32.218,,,,
1637,12/27/17 06:00:00 AM,32.218,,,,
1638,12/27/17 07:30:00 AM,32.218,,,,
1639,12/27/17 09:00:00 AM,32.218,,,,
1640,12/27/17 10:30:00 AM,32.218,,,,
1641,12/27/17 12:00:00 PM,32.218,,,,
1642,12/27/17 01:30:00 PM,32.218,,,,
1643,12/27/17 03:00:00 PM,32.218,,,,
1644,12/27/17 04:30:00 PM,32.218,,,,
1645,12/27/17 06:00:00 PM,32.218,,,,
1646,12/27/17 07:30:00 PM,32.218,,,,
1647,12/27/17 09:00:00 PM,32.218,,,,
1648,12/27/17 10:30:00 PM,32.218,,,,
1649,12/28/17 12:00:00 AM,32.218,,,,
1650,12/28/17 01:30:00 AM,32.218,,,,
1651,12/28/17 03:00:00 AM,32.218,,,,
1652,12/28/17 04:30:00 AM,32.218,,,,
1653,12/28/17 06:00:00 AM,32.218,,,,
1654,12/28/17 07:30:00 AM,32.218,,,,
1655,12/28/17 09:00:00 AM,32.218,,,,
1656,12/28/17 10:30:00 AM,32.218,,,,
1657,12/28/17 12:00:00 PM,32.218,,,,
1658,12/28/17 01:30:00 PM,32.218,,,,
1659,12/28/17 03:00:00 PM,32.218,,,,
1660,12/28/17 04:30:00 PM,32.218,,,,
1661,12/28/17 06:00:00 PM,32.218,,,,
1662,12/28/17 07:30:00 PM,32.218,,,,
1663,12/28/17 09:00:00 PM,32.218,,,,
1664,12/28/17 10:30:00 PM,32.218,,,,
1665,12/29/17 12:00:00 AM,32.218,,,,
1666,12/29/17 01:30:00 AM,32.218,,,,
1667,12/29/17 03:00:00 AM,32.218,,,,
1668,12/29/17 04:30:00 AM,32.218,,,,
1669,12/29/17 06:00:00 AM,32.218,,,,
1670,12/29/17 07:30:00 AM,32.218,,,,
1671,12/29/17 09:00:00 AM,32.218,,,,
1672,12/29/17 10:30:00 AM,32.218,,,,
1673,12/29/17 12:00:00 PM,32.218,,,,
1674,12/29/17 01:30:00 PM,32.218,,,,
1675,12/29/17 03:00:00 PM,32.218,,,,
1676,12/29/17 04:30:00 PM,32.218,,,,
1677,12/29/17 06:00:00 PM,32.218,,,,
1678,12/29/17 07:30:00 PM,32.218,,,,
1679,12/29/17 09:00:00 PM,32.218,,,,
1680,12/29/17 10:30:00 PM,32.218,,,,
1681,12/30/17 12:00:00 AM,32.218,,,,
1682,12/30/17 01:30:00 AM,32.218,,,,
1683,12/30/17 03:00:00 AM,32.218,,,,
1684,12/30/17 04:30:00 AM,32.218,,,,
1685,12/30/17 06:00:00 AM,32.218,,,,
1686,12/30/17 07:30:00 AM,32.218,,,,
1687,12/30/17 09:00:00 AM,32.218,,,,
1688,12/30/17 10:30:00 AM,32.218,,,,
1689,12/30/17 12:00:00 PM,32.218,,,,
1690,12/30/17 01:30:00 PM,32.218,,,,
1691,12/30/17 03:00:00 PM,32.218,,,,
1692,12/30/17 04:30:00 PM,32.218,,,,
1693,12/30/17 06:00:00 PM,32.218,,,,
1694,12/30/17 07:30:00 PM,32.218,,,,
1695,12/30/17 09:00:00 PM,32.218,,,,
1696,12/30/17 10:30:00 PM,32.418,,,,
1697,12/31/17 12:00:00 AM,32.218,,,,
1698,12/31/17 01:30:00 AM,32.218,,,,
1699,12/31/17 03:00:00 AM,32.418,,,,
1700,12/31/17 04:30:00 AM,32.218,,,,
1701,12/31/17 06:00:00 AM,32.418,,,,
1702,12/31/17 07:30:00 AM,32.418,,,,
1703,12/31/17 09:00:00 AM,32.418,,,,
1704,12/31/17 10:30:00 AM,32.218,,,,
1705,12/31/17 12:00:00 PM,32.218,,,,
1706,12/31/17 01:30:00 PM,32.418,,,,
1707,12/31/17 03:00:00 PM,32.218,,,,
1708,12/31/17 04:30:00 PM,32.218,,,,
1709,12/31/17 06:00:00 PM,32.418,,,,
1710,12/31/17 07:30:00 PM,32.418,,,,
1711,12/31/17 09:00:00 PM,32.418,,,,
1712,12/31/17 10:30:00 PM,32.218,,,,
1713,01/01/18 12:00:00 AM,32.218,,,,
1714,01/01/18 01:30:00 AM,32.218,,,,
1715,01/01/18 03:00:00 AM,32.218,,,,
1716,01/01/18 04:30:00 AM,32.218,,,,
1717,01/01/18 06:00:00 AM,32.218,,,,
1718,01/01/18 07:30:00 AM,32.218,,,,
1719,01/01/18 09:00:00 AM,32.218,,,,
1720,01/01/18 10:30:00 AM,32.218,,,,
1721,01/01/18 12:00:00 PM,32.218,,,,
1722,01/01/18 01:30:00 PM,32.218,,,,
1723,01/01/18 03:00:00 PM,32.218,,,,
1724,01/01/18 04:30:00 PM,32.218,,,,
1725,01/01/18 06:00:00 PM,32.218,,,,
1726,01/01/18 07:30:00 PM,32.218,,,,
1727,01/01/18 09:00:00 PM,32.218,,,,
1728,01/01/18 10:30:00 PM,32.218,,,,
1729,01/02/18 12:00:00 AM,32.218,,,,
1730,01/02/18 01:30:00 AM,32.218,,,,
1731,01/02/18 03:00:00 AM,32.218,,,,
1732,01/02/18 04:30:00 AM,32.218,,,,
1733,01/02/18 06:00:00 AM,32.218,,,,
1734,01/02/18 07:30:00 AM,32.218,,,,
1735,01/02/18 09:00:00 AM,32.218,,,,
1736,01/02/18 10:30:00 AM,32.218,,,,
1737,01/02/18 12:00:00 PM,32.218,,,,
1738,01/02/18 01:30:00 PM,32.218,,,,
1739,01/02/18 03:00:00 PM,32.218,,,,
1740,01/02/18 04:30:00 PM,32.218,,,,
1741,01/02/18 06:00:00 PM,32.218,,,,
1742,01/02/18 07:30:00 PM,32.218,,,,
1743,01/02/18 09:00:00 PM,32.218,,,,
1744,01/02/18 10:30:00 PM,32.218,,,,
1745,01/03/18 12:00:00 AM,32.218,,,,
1746,01/03/18 01:30:00 AM,32.218,,,,
1747,01/03/18 03:00:00 AM,32.218,,,,
1748,01/03/18 04:30:00 AM,32.218,,,,
1749,01/03/18 06:00:00 AM,32.218,,,,
1750,01/03/18 07:30:00 AM,32.218,,,,
1751,01/03/18 09:00:00 AM,32.218,,,,
1752,01/03/18 10:30:00 AM,32.218,,,,
1753,01/03/18 12:00:00 PM,32.218,,,,
1754,01/03/18 01:30:00 PM,32.218,,,,
1755,01/03/18 03:00:00 PM,32.218,,,,
1756,01/03/18 04:30:00 PM,32.218,,,,
1757,01/03/18 06:00:00 PM,32.218,,,,
1758,01/03/18 07:30:00 PM,32.018,,,,
1759,01/03/18 09:00:00 PM,32.018,,,,
1760,01/03/18 10:30:00 PM,32.218,,,,
1761,01/04/18 12:00:00 AM,32.018,,,,
1762,01/04/18 01:30:00 AM,32.018,,,,
1763,01/04/18 03:00:00 AM,32.018,,,,
1764,01/04/18 04:30:00 AM,32.018,,,,
1765,01/04/18 06:00:00 AM,32.018,,,,
1766,01/04/18 07:30:00 AM,32.018,,,,
1767,01/04/18 09:00:00 AM,32.018,,,,
1768,01/04/18 10:30:00 AM,32.018,,,,
1769,01/04/18 12:00:00 PM,32.018,,,,
1770,01/04/18 01:30:00 PM,32.018,,,,
1771,01/04/18 03:00:00 PM,32.018,,,,
1772,01/04/18 04:30:00 PM,32.018,,,,
1773,01/04/18 06:00:00 PM,32.018,,,,
1774,01/04/18 07:30:00 PM,32.018,,,,
1775,01/04/18 09:00:00 PM,32.018,,,,
1776,01/04/18 10:30:00 PM,32.018,,,,
1777,01/05/18 12:00:00 AM,32.018,,,,
1778,01/05/18 01:30:00 AM,32.018,,,,
1779,01/05/18 03:00:00 AM,32.018,,,,
1780,01/05/18 04:30:00 AM,32.218,,,,
1781,01/05/18 06:00:00 AM,32.218,,,,
1782,01/05/18 07:30:00 AM,32.018,,,,
1783,01/05/18 09:00:00 AM,32.218,,,,
1784,01/05/18 10:30:00 AM,32.218,,,,
1785,01/05/18 12:00:00 PM,32.018,,,,
1786,01/05/18 01:30:00 PM,32.218,,,,
1787,01/05/18 03:00:00 PM,32.218,,,,
1788,01/05/18 04:30:00 PM,32.218,,,,
1789,01/05/18 06:00:00 PM,32.218,,,,
1790,01/05/18 07:30:00 PM,32.018,,,,
1791,01/05/18 09:00:00 PM,32.018,,,,
1792,01/05/18 10:30:00 PM,32.218,,,,
1793,01/06/18 12:00:00 AM,32.218,,,,
1794,01/06/18 01:30:00 AM,32.218,,,,
1795,01/06/18 03:00:00 AM,32.218,,,,
1796,01/06/18 04:30:00 AM,32.218,,,,
1797,01/06/18 06:00:00 AM,32.218,,,,
1798,01/06/18 07:30:00 AM,32.218,,,,
1799,01/06/18 09:00:00 AM,32.218,,,,
1800,01/06/18 10:30:00 AM,32.218,,,,
1801,01/06/18 12:00:00 PM,32.218,,,,
1802,01/06/18 01:30:00 PM,32.218,,,,
1803,01/06/18 03:00:00 PM,32.218,,,,
1804,01/06/18 04:30:00 PM,32.218,,,,
1805,01/06/18 06:00:00 PM,32.218,,,,
1806,01/06/18 07:30:00 PM,32.218,,,,
1807,01/06/18 09:00:00 PM,32.218,,,,
1808,01/06/18 10:30:00 PM,32.218,,,,
1809,01/07/18 12:00:00 AM,32.218,,,,
1810,01/07/18 01:30:00 AM,32.218,,,,
1811,01/07/18 03:00:00 AM,32.218,,,,
1812,01/07/18 04:30:00 AM,32.218,,,,
1813,01/07/18 06:00:00 AM,32.218,,,,
1814,01/07/18 07:30:00 AM,32.218,,,,
1815,01/07/18 09:00:00 AM,32.218,,,,
1816,01/07/18 10:30:00 AM,32.218,,,,
1817,01/07/18 12:00:00 PM,32.218,,,,
1818,01/07/18 01:30:00 PM,32.218,,,,
1819,01/07/18 03:00:00 PM,32.218,,,,
1820,01/07/18 04:30:00 PM,32.218,,,,
1821,01/07/18 06:00:00 PM,32.218,,,,
1822,01/07/18 07:30:00 PM,32.218,,,,
1823,01/07/18 09:00:00 PM,32.218,,,,
1824,01/07/18 10:30:00 PM,32.218,,,,
1825,01/08/18 12:00:00 AM,32.218,,,,
1826,01/08/18 01:30:00 AM,32.218,,,,
1827,01/08/18 03:00:00 AM,32.218,,,,
1828,01/08/18 04:30:00 AM,32.218,,,,
1829,01/08/18 06:00:00 AM,32.218,,,,
1830,01/08/18 07:30:00 AM,32.218,,,,
1831,01/08/18 09:00:00 AM,32.218,,,,
1832,01/08/18 10:30:00 AM,32.218,,,,
1833,01/08/18 12:00:00 PM,32.218,,,,
1834,01/08/18 01:30:00 PM,32.218,,,,
1835,01/08/18 03:00:00 PM,32.218,,,,
1836,01/08/18 04:30:00 PM,32.218,,,,
1837,01/08/18 06:00:00 PM,32.218,,,,
1838,01/08/18 07:30:00 PM,32.218,,,,
1839,01/08/18 09:00:00 PM,32.218,,,,
1840,01/08/18 10:30:00 PM,32.218,,,,
1841,01/09/18 12:00:00 AM,32.218,,,,
1842,01/09/18 01:30:00 AM,32.218,,,,
1843,01/09/18 03:00:00 AM,32.218,,,,
1844,01/09/18 04:30:00 AM,32.218,,,,
1845,01/09/18 06:00:00 AM,32.218,,,,
1846,01/09/18 07:30:00 AM,32.218,,,,
1847,01/09/18 09:00:00 AM,32.218,,,,
1848,01/09/18 10:30:00 AM,32.218,,,,
1849,01/09/18 12:00:00 PM,32.218,,,,
1850,01/09/18 01:30:00 PM,32.218,,,,
1851,01/09/18 03:00:00 PM,32.218,,,,
1852,01/09/18 04:30:00 PM,32.218,,,,
1853,01/09/18 06:00:00 PM,32.218,,,,
1854,01/09/18 07:30:00 PM,32.218,,,,
1855,01/09/18 09:00:00 PM,32.218,,,,
1856,01/09/18 10:30:00 PM,32.218,,,,
1857,01/10/18 12:00:00 AM,32.218,,,,
1858,01/10/18 01:30:00 AM,32.218,,,,
1859,01/10/18 03:00:00 AM,32.418,,,,
1860,01/10/18 04:30:00 AM,32.218,,,,
1861,01/10/18 06:00:00 AM,32.218,,,,
1862,01/10/18 07:30:00 AM,32.218,,,,
1863,01/10/18 09:00:00 AM,32.218,,,,
1864,01/10/18 10:30:00 AM,32.418,,,,
1865,01/10/18 12:00:00 PM,32.418,,,,
1866,01/10/18 01:30:00 PM,32.418,,,,
1867,01/10/18 03:00:00 PM,32.418,,,,
1868,01/10/18 04:30:00 PM,32.418,,,,
1869,01/10/18 06:00:00 PM,32.418,,,,
1870,01/10/18 07:30:00 PM,32.418,,,,
1871,01/10/18 09:00:00 PM,32.418,,,,
1872,01/10/18 10:30:00 PM,32.418,,,,
1873,01/11/18 12:00:00 AM,32.418,,,,
1874,01/11/18 01:30:00 AM,32.418,,,,
1875,01/11/18 03:00:00 AM,32.418,,,,
1876,01/11/18 04:30:00 AM,32.418,,,,
1877,01/11/18 06:00:00 AM,32.418,,,,
1878,01/11/18 07:30:00 AM,32.418,,,,
1879,01/11/18 09:00:00 AM,32.418,,,,
1880,01/11/18 10:30:00 AM,32.418,,,,
1881,01/11/18 12:00:00 PM,32.418,,,,
1882,01/11/18 01:30:00 PM,32.418,,,,
1883,01/11/18 03:00:00 PM,32.418,,,,
1884,01/11/18 04:30:00 PM,32.418,,,,
1885,01/11/18 06:00:00 PM,32.418,,,,
1886,01/11/18 07:30:00 PM,32.418,,,,
1887,01/11/18 09:00:00 PM,32.418,,,,
1888,01/11/18 10:30:00 PM,32.418,,,,
1889,01/12/18 12:00:00 AM,32.418,,,,
1890,01/12/18 01:30:00 AM,32.418,,,,
1891,01/12/18 03:00:00 AM,32.418,,,,
1892,01/12/18 04:30:00 AM,32.418,,,,
1893,01/12/18 06:00:00 AM,32.418,,,,
1894,01/12/18 07:30:00 AM,32.418,,,,
1895,01/12/18 09:00:00 AM,32.418,,,,
1896,01/12/18 10:30:00 AM,32.418,,,,
1897,01/12/18 12:00:00 PM,32.418,,,,
1898,01/12/18 01:30:00 PM,32.418,,,,
1899,01/12/18 03:00:00 PM,32.418,,,,
