"Plot Title: 20168499"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 20168499, SEN S/N: 20168499)","End Of File (LGR S/N: 20168499)"
3076,03/27/18 04:30:00 AM,33.013,
3077,03/27/18 06:00:00 AM,32.617,
3078,03/27/18 07:30:00 AM,32.018,
3079,03/27/18 09:00:00 AM,31.816,
3080,03/27/18 10:30:00 AM,31.816,
3081,03/27/18 12:00:00 PM,32.218,
3082,03/27/18 01:30:00 PM,37.870,
3083,03/27/18 03:00:00 PM,52.050,
3084,03/27/18 04:30:00 PM,57.785,
3085,03/27/18 06:00:00 PM,57.958,
3086,03/27/18 07:30:00 PM,48.160,
3087,03/27/18 09:00:00 PM,43.466,
3088,03/27/18 10:30:00 PM,41.254,
3089,03/28/18 12:00:00 AM,40.134,
3090,03/28/18 01:30:00 AM,39.196,
3091,03/28/18 03:00:00 AM,38.440,
3092,03/28/18 04:30:00 AM,37.870,
3093,03/28/18 06:00:00 AM,37.297,
3094,03/28/18 07:30:00 AM,36.723,
3095,03/28/18 09:00:00 AM,36.531,
3096,03/28/18 10:30:00 AM,36.338,
3097,03/28/18 12:00:00 PM,38.818,
3098,03/28/18 01:30:00 PM,44.013,
3099,03/28/18 03:00:00 PM,49.228,
3100,03/28/18 04:30:00 PM,50.819,
3101,03/28/18 06:00:00 PM,54.147,
3102,03/28/18 07:30:00 PM,49.404,
3103,03/28/18 09:00:00 PM,42.732,
3104,03/28/18 10:30:00 PM,39.947,
3105,03/29/18 12:00:00 AM,37.679,
3106,03/29/18 01:30:00 AM,35.951,
3107,03/29/18 03:00:00 AM,34.981,
3108,03/29/18 04:30:00 AM,34.590,
3109,03/29/18 06:00:00 AM,34.394,
3110,03/29/18 07:30:00 AM,34.394,
3111,03/29/18 09:00:00 AM,34.981,
3112,03/29/18 10:30:00 AM,38.061,
3113,03/29/18 12:00:00 PM,43.282,
3114,03/29/18 01:30:00 PM,52.050,
3115,03/29/18 03:00:00 PM,58.303,
3116,03/29/18 04:30:00 PM,64.481,
3117,03/29/18 06:00:00 PM,62.425,
3118,03/29/18 07:30:00 PM,53.623,
3119,03/29/18 09:00:00 PM,46.369,
3120,03/29/18 10:30:00 PM,42.548,
3121,03/30/18 12:00:00 AM,39.947,
3122,03/30/18 01:30:00 AM,39.947,
3123,03/30/18 03:00:00 AM,39.573,
3124,03/30/18 04:30:00 AM,38.440,
3125,03/30/18 06:00:00 AM,37.107,
3126,03/30/18 07:30:00 AM,37.297,
3127,03/30/18 09:00:00 AM,39.573,
3128,03/30/18 10:30:00 AM,39.573,
3129,03/30/18 12:00:00 PM,47.624,
3130,03/30/18 01:30:00 PM,52.576,
3131,03/30/18 03:00:00 PM,55.884,
3132,03/30/18 04:30:00 PM,56.057,
3133,03/30/18 06:00:00 PM,55.017,
3134,03/30/18 07:30:00 PM,48.871,
3135,03/30/18 09:00:00 PM,44.922,
3136,03/30/18 10:30:00 PM,43.466,
3137,03/31/18 12:00:00 AM,42.915,
3138,03/31/18 01:30:00 AM,42.179,
3139,03/31/18 03:00:00 AM,41.254,
3140,03/31/18 04:30:00 AM,40.696,
3141,03/31/18 06:00:00 AM,40.321,
3142,03/31/18 07:30:00 AM,39.384,
3143,03/31/18 09:00:00 AM,40.134,
3144,03/31/18 10:30:00 AM,41.439,
3145,03/31/18 12:00:00 PM,49.050,
3146,03/31/18 01:30:00 PM,54.669,
3147,03/31/18 03:00:00 PM,56.750,
3148,03/31/18 04:30:00 PM,53.449,
3149,03/31/18 06:00:00 PM,50.643,
3150,03/31/18 07:30:00 PM,47.802,
3151,03/31/18 09:00:00 PM,45.286,
3152,03/31/18 10:30:00 PM,44.013,
3153,04/01/18 12:00:00 AM,42.179,
3154,04/01/18 01:30:00 AM,40.696,
3155,04/01/18 03:00:00 AM,40.134,
3156,04/01/18 04:30:00 AM,38.818,
3157,04/01/18 06:00:00 AM,37.870,
3158,04/01/18 07:30:00 AM,37.870,
3159,04/01/18 09:00:00 AM,38.061,
3160,04/01/18 10:30:00 AM,38.250,
3161,04/01/18 12:00:00 PM,45.104,
3162,04/01/18 01:30:00 PM,53.973,
3163,04/01/18 03:00:00 PM,60.883,
3164,04/01/18 04:30:00 PM,61.398,
3165,04/01/18 06:00:00 PM,60.539,
3166,04/01/18 07:30:00 PM,53.798,
3167,04/01/18 09:00:00 PM,48.517,
3168,04/01/18 10:30:00 PM,46.188,
3169,04/02/18 12:00:00 AM,44.560,
3170,04/02/18 01:30:00 AM,44.013,
3171,04/02/18 03:00:00 AM,43.466,
3172,04/02/18 04:30:00 AM,43.282,
3173,04/02/18 06:00:00 AM,42.732,
3174,04/02/18 07:30:00 AM,41.810,
3175,04/02/18 09:00:00 AM,41.994,
3176,04/02/18 10:30:00 AM,42.915,
3177,04/02/18 12:00:00 PM,42.548,
3178,04/02/18 01:30:00 PM,42.179,
3179,04/02/18 03:00:00 PM,40.321,
3180,04/02/18 04:30:00 PM,46.188,
3181,04/02/18 06:00:00 PM,41.810,
3182,04/02/18 07:30:00 PM,37.488,
3183,04/02/18 09:00:00 PM,35.370,
3184,04/02/18 10:30:00 PM,34.198,
3185,04/03/18 12:00:00 AM,33.607,
3186,04/03/18 01:30:00 AM,33.013,
3187,04/03/18 03:00:00 AM,32.218,
3188,04/03/18 04:30:00 AM,31.415,
3189,04/03/18 06:00:00 AM,30.808,
3190,04/03/18 07:30:00 AM,30.403,
3191,04/03/18 09:00:00 AM,30.403,
3192,04/03/18 10:30:00 AM,31.012,
3193,04/03/18 12:00:00 PM,32.018,
3194,04/03/18 01:30:00 PM,36.914,
3195,04/03/18 03:00:00 PM,46.548,
3196,04/03/18 04:30:00 PM,54.842,
3197,04/03/18 06:00:00 PM,52.750,
3198,04/03/18 07:30:00 PM,45.828,
3199,04/03/18 09:00:00 PM,39.947,
3200,04/03/18 10:30:00 PM,36.914,
3201,04/04/18 12:00:00 AM,35.370,
3202,04/04/18 01:30:00 AM,34.786,
3203,04/04/18 03:00:00 AM,34.394,
3204,04/04/18 04:30:00 AM,34.002,
3205,04/04/18 06:00:00 AM,33.805,
3206,04/04/18 07:30:00 AM,33.805,
3207,04/04/18 09:00:00 AM,34.590,
3208,04/04/18 10:30:00 AM,36.723,
3209,04/04/18 12:00:00 PM,42.363,
3210,04/04/18 01:30:00 PM,41.254,
3211,04/04/18 03:00:00 PM,46.008,
3212,04/04/18 04:30:00 PM,49.582,
3213,04/04/18 06:00:00 PM,47.266,
3214,04/04/18 07:30:00 PM,43.831,
3215,04/04/18 09:00:00 PM,40.509,
3216,04/04/18 10:30:00 PM,38.061,
3217,04/05/18 12:00:00 AM,36.914,
3218,04/05/18 01:30:00 AM,36.145,
3219,04/05/18 03:00:00 AM,36.338,
3220,04/05/18 04:30:00 AM,34.981,
3221,04/05/18 06:00:00 AM,34.786,
3222,04/05/18 07:30:00 AM,34.198,
3223,04/05/18 09:00:00 AM,35.370,
3224,04/05/18 10:30:00 AM,41.254,
3225,04/05/18 12:00:00 PM,46.008,
3226,04/05/18 01:30:00 PM,53.973,
3227,04/05/18 03:00:00 PM,56.057,
3228,04/05/18 04:30:00 PM,60.195,
3229,04/05/18 06:00:00 PM,53.449,
3230,04/05/18 07:30:00 PM,49.050,
3231,04/05/18 09:00:00 PM,46.369,
3232,04/05/18 10:30:00 PM,44.922,
3233,04/06/18 12:00:00 AM,44.013,
3234,04/06/18 01:30:00 AM,43.099,
3235,04/06/18 03:00:00 AM,42.548,
3236,04/06/18 04:30:00 AM,42.179,
3237,04/06/18 06:00:00 AM,41.254,
3238,04/06/18 07:30:00 AM,40.696,
3239,04/06/18 09:00:00 AM,40.881,
3240,04/06/18 10:30:00 AM,44.013,
3241,04/06/18 12:00:00 PM,48.160,
3242,04/06/18 01:30:00 PM,52.401,
3243,04/06/18 03:00:00 PM,50.995,
3244,04/06/18 04:30:00 PM,50.466,
3245,04/06/18 06:00:00 PM,47.982,
3246,04/06/18 07:30:00 PM,46.188,
3247,04/06/18 09:00:00 PM,44.742,
3248,04/06/18 10:30:00 PM,43.831,
3249,04/07/18 12:00:00 AM,43.282,
3250,04/07/18 01:30:00 AM,42.915,
3251,04/07/18 03:00:00 AM,42.548,
3252,04/07/18 04:30:00 AM,42.363,
3253,04/07/18 06:00:00 AM,42.179,
3254,04/07/18 07:30:00 AM,42.179,
3255,04/07/18 09:00:00 AM,43.466,
3256,04/07/18 10:30:00 AM,44.922,
3257,04/07/18 12:00:00 PM,46.548,
3258,04/07/18 01:30:00 PM,48.339,
3259,04/07/18 03:00:00 PM,50.466,
3260,04/07/18 04:30:00 PM,50.290,
3261,04/07/18 06:00:00 PM,49.228,
3262,04/07/18 07:30:00 PM,47.088,
3263,04/07/18 09:00:00 PM,44.560,
3264,04/07/18 10:30:00 PM,41.994,
3265,04/08/18 12:00:00 AM,40.881,
3266,04/08/18 01:30:00 AM,40.134,
3267,04/08/18 03:00:00 AM,39.760,
3268,04/08/18 04:30:00 AM,38.818,
3269,04/08/18 06:00:00 AM,38.250,
3270,04/08/18 07:30:00 AM,37.297,
3271,04/08/18 09:00:00 AM,37.488,
3272,04/08/18 10:30:00 AM,37.488,
3273,04/08/18 12:00:00 PM,37.297,
3274,04/08/18 01:30:00 PM,37.488,
3275,04/08/18 03:00:00 PM,38.440,
3276,04/08/18 04:30:00 PM,42.732,
3277,04/08/18 06:00:00 PM,42.915,
3278,04/08/18 07:30:00 PM,40.134,
3279,04/08/18 09:00:00 PM,38.440,
3280,04/08/18 10:30:00 PM,37.297,
3281,04/09/18 12:00:00 AM,36.723,
3282,04/09/18 01:30:00 AM,36.338,
3283,04/09/18 03:00:00 AM,35.564,
3284,04/09/18 04:30:00 AM,34.981,
3285,04/09/18 06:00:00 AM,34.590,
3286,04/09/18 07:30:00 AM,34.198,
3287,04/09/18 09:00:00 AM,33.805,
3288,04/09/18 10:30:00 AM,34.002,
3289,04/09/18 12:00:00 PM,42.363,
3290,04/09/18 01:30:00 PM,54.147,
3291,04/09/18 03:00:00 PM,62.425,
3292,04/09/18 04:30:00 PM,67.050,
3293,04/09/18 06:00:00 PM,65.851,
3294,04/09/18 07:30:00 PM,58.993,
3295,04/09/18 09:00:00 PM,49.937,
3296,04/09/18 10:30:00 PM,45.286,
3297,04/10/18 12:00:00 AM,42.363,
3298,04/10/18 01:30:00 AM,40.134,
3299,04/10/18 03:00:00 AM,38.440,
3300,04/10/18 04:30:00 AM,37.107,
3301,04/10/18 06:00:00 AM,36.145,
3302,04/10/18 07:30:00 AM,35.370,
3303,04/10/18 09:00:00 AM,35.564,
3304,04/10/18 10:30:00 AM,40.134,
3305,04/10/18 12:00:00 PM,49.050,
3306,04/10/18 01:30:00 PM,52.750,
3307,04/10/18 03:00:00 PM,53.623,
3308,04/10/18 04:30:00 PM,59.337,
3309,04/10/18 06:00:00 PM,55.537,
3310,04/10/18 07:30:00 PM,51.172,
3311,04/10/18 09:00:00 PM,47.446,
3312,04/10/18 10:30:00 PM,46.369,
3313,04/11/18 12:00:00 AM,45.466,
3314,04/11/18 01:30:00 AM,45.104,
3315,04/11/18 03:00:00 AM,44.560,
3316,04/11/18 04:30:00 AM,44.013,
3317,04/11/18 06:00:00 AM,42.915,
3318,04/11/18 07:30:00 AM,42.548,
3319,04/11/18 09:00:00 AM,44.195,
3320,04/11/18 10:30:00 AM,45.828,
3321,04/11/18 12:00:00 PM,51.346,
3322,04/11/18 01:30:00 PM,56.404,
3323,04/11/18 03:00:00 PM,61.741,
3324,04/11/18 04:30:00 PM,60.712,
3325,04/11/18 06:00:00 PM,56.057,
3326,04/11/18 07:30:00 PM,52.401,
3327,04/11/18 09:00:00 PM,48.339,
3328,04/11/18 10:30:00 PM,46.728,
3329,04/12/18 12:00:00 AM,45.648,
3330,04/12/18 01:30:00 AM,44.560,
3331,04/12/18 03:00:00 AM,43.099,
3332,04/12/18 04:30:00 AM,42.548,
3333,04/12/18 06:00:00 AM,41.994,
3334,04/12/18 07:30:00 AM,40.881,
3335,04/12/18 09:00:00 AM,39.573,
3336,04/12/18 10:30:00 AM,39.760,
3337,04/12/18 12:00:00 PM,39.947,
3338,04/12/18 01:30:00 PM,40.509,
3339,04/12/18 03:00:00 PM,39.573,
3340,04/12/18 04:30:00 PM,39.196,
3341,04/12/18 06:00:00 PM,39.007,
3342,04/12/18 07:30:00 PM,38.629,
3343,04/12/18 09:00:00 PM,38.440,
3344,04/12/18 10:30:00 PM,38.250,
3345,04/13/18 12:00:00 AM,38.061,
3346,04/13/18 01:30:00 AM,37.870,
3347,04/13/18 03:00:00 AM,37.679,
3348,04/13/18 04:30:00 AM,37.488,
3349,04/13/18 06:00:00 AM,37.488,
3350,04/13/18 07:30:00 AM,37.297,
3351,04/13/18 09:00:00 AM,37.107,
3352,04/13/18 10:30:00 AM,37.107,
3353,04/13/18 12:00:00 PM,37.107,
3354,04/13/18 01:30:00 PM,36.914,
3355,04/13/18 03:00:00 PM,36.914,
3356,04/13/18 04:30:00 PM,36.723,
3357,04/13/18 06:00:00 PM,36.723,
3358,04/13/18 07:30:00 PM,36.723,
3359,04/13/18 09:00:00 PM,36.531,
3360,04/13/18 10:30:00 PM,36.531,
3361,04/14/18 12:00:00 AM,35.951,
3362,04/14/18 01:30:00 AM,35.564,
3363,04/14/18 03:00:00 AM,34.981,
3364,04/14/18 04:30:00 AM,34.786,
3365,04/14/18 06:00:00 AM,34.590,
3366,04/14/18 07:30:00 AM,34.394,
3367,04/14/18 09:00:00 AM,34.394,
3368,04/14/18 10:30:00 AM,34.590,
3369,04/14/18 12:00:00 PM,35.564,
3370,04/14/18 01:30:00 PM,38.061,
3371,04/14/18 03:00:00 PM,53.449,
3372,04/14/18 04:30:00 PM,56.230,
3373,04/14/18 06:00:00 PM,50.819,
3374,04/14/18 07:30:00 PM,48.695,
3375,04/14/18 09:00:00 PM,44.560,
3376,04/14/18 10:30:00 PM,41.254,
3377,04/15/18 12:00:00 AM,39.196,
3378,04/15/18 01:30:00 AM,37.870,
3379,04/15/18 03:00:00 AM,36.723,
3380,04/15/18 04:30:00 AM,35.758,
3381,04/15/18 06:00:00 AM,35.370,
3382,04/15/18 07:30:00 AM,35.370,
3383,04/15/18 09:00:00 AM,36.531,
3384,04/15/18 10:30:00 AM,41.067,
3385,04/15/18 12:00:00 PM,48.517,
3386,04/15/18 01:30:00 PM,53.449,
3387,04/15/18 03:00:00 PM,55.884,
3388,04/15/18 04:30:00 PM,65.680,
3389,04/15/18 06:00:00 PM,66.708,
3390,04/15/18 07:30:00 PM,60.883,
3391,04/15/18 09:00:00 PM,52.050,
3392,04/15/18 10:30:00 PM,47.624,
3393,04/16/18 12:00:00 AM,44.742,
3394,04/16/18 01:30:00 AM,42.363,
3395,04/16/18 03:00:00 AM,40.881,
3396,04/16/18 04:30:00 AM,39.760,
3397,04/16/18 06:00:00 AM,38.440,
3398,04/16/18 07:30:00 AM,37.870,
3399,04/16/18 09:00:00 AM,39.007,
3400,04/16/18 10:30:00 AM,40.696,
3401,04/16/18 12:00:00 PM,48.695,
3402,04/16/18 01:30:00 PM,52.925,
3403,04/16/18 03:00:00 PM,53.449,
3404,04/16/18 04:30:00 PM,62.425,
3405,04/16/18 06:00:00 PM,60.883,
3406,04/16/18 07:30:00 PM,53.973,
3407,04/16/18 09:00:00 PM,47.802,
3408,04/16/18 10:30:00 PM,45.286,
3409,04/17/18 12:00:00 AM,43.099,
3410,04/17/18 01:30:00 AM,41.067,
3411,04/17/18 03:00:00 AM,40.509,
3412,04/17/18 04:30:00 AM,39.947,
3413,04/17/18 06:00:00 AM,39.007,
3414,04/17/18 07:30:00 AM,38.250,
3415,04/17/18 09:00:00 AM,38.629,
3416,04/17/18 10:30:00 AM,39.384,
3417,04/17/18 12:00:00 PM,41.625,
3418,04/17/18 01:30:00 PM,45.648,
3419,04/17/18 03:00:00 PM,48.339,
3420,04/17/18 04:30:00 PM,49.228,
3421,04/17/18 06:00:00 PM,46.008,
3422,04/17/18 07:30:00 PM,43.831,
3423,04/17/18 09:00:00 PM,40.509,
3424,04/17/18 10:30:00 PM,37.679,
3425,04/18/18 12:00:00 AM,36.145,
3426,04/18/18 01:30:00 AM,34.981,
3427,04/18/18 03:00:00 AM,34.394,
3428,04/18/18 04:30:00 AM,33.607,
3429,04/18/18 06:00:00 AM,33.213,
3430,04/18/18 07:30:00 AM,32.815,
3431,04/18/18 09:00:00 AM,32.617,
3432,04/18/18 10:30:00 AM,32.815,
3433,04/18/18 12:00:00 PM,35.175,
3434,04/18/18 01:30:00 PM,51.172,
3435,04/18/18 03:00:00 PM,60.024,
3436,04/18/18 04:30:00 PM,64.825,
3437,04/18/18 06:00:00 PM,62.769,
3438,04/18/18 07:30:00 PM,53.449,
3439,04/18/18 09:00:00 PM,47.802,
3440,04/18/18 10:30:00 PM,44.195,
3441,04/19/18 12:00:00 AM,41.625,
3442,04/19/18 01:30:00 AM,40.696,
3443,04/19/18 03:00:00 AM,39.947,
3444,04/19/18 04:30:00 AM,39.196,
3445,04/19/18 06:00:00 AM,38.440,
3446,04/19/18 07:30:00 AM,38.061,
3447,04/19/18 09:00:00 AM,40.321,
3448,04/19/18 10:30:00 AM,44.742,
3449,04/19/18 12:00:00 PM,52.925,
3450,04/19/18 01:30:00 PM,60.195,
3451,04/19/18 03:00:00 PM,61.227,
3452,04/19/18 04:30:00 PM,58.476,
3453,04/19/18 06:00:00 PM,59.164,
3454,04/19/18 07:30:00 PM,56.750,
3455,04/19/18 09:00:00 PM,49.404,
3456,04/19/18 10:30:00 PM,46.369,
3457,04/20/18 12:00:00 AM,43.466,
3458,04/20/18 01:30:00 AM,42.179,
3459,04/20/18 03:00:00 AM,41.254,
3460,04/20/18 04:30:00 AM,41.625,
3461,04/20/18 06:00:00 AM,41.254,
3462,04/20/18 07:30:00 AM,41.067,
3463,04/20/18 09:00:00 AM,43.099,
3464,04/20/18 10:30:00 AM,46.369,
3465,04/20/18 12:00:00 PM,49.937,
3466,04/20/18 01:30:00 PM,49.937,
3467,04/20/18 03:00:00 PM,60.712,
3468,04/20/18 04:30:00 PM,69.278,
3469,04/20/18 06:00:00 PM,61.912,
3470,04/20/18 07:30:00 PM,58.993,
3471,04/20/18 09:00:00 PM,52.225,
3472,04/20/18 10:30:00 PM,48.517,
3473,04/21/18 12:00:00 AM,45.828,
3474,04/21/18 01:30:00 AM,43.648,
3475,04/21/18 03:00:00 AM,41.810,
3476,04/21/18 04:30:00 AM,40.321,
3477,04/21/18 06:00:00 AM,39.007,
3478,04/21/18 07:30:00 AM,38.250,
3479,04/21/18 09:00:00 AM,38.250,
3480,04/21/18 10:30:00 AM,39.947,
3481,04/21/18 12:00:00 PM,52.750,
3482,04/21/18 01:30:00 PM,62.940,
3483,04/21/18 03:00:00 PM,71.339,
3484,04/21/18 04:30:00 PM,74.446,
3485,04/21/18 06:00:00 PM,73.234,
3486,04/21/18 07:30:00 PM,66.022,
3487,04/21/18 09:00:00 PM,57.096,
3488,04/21/18 10:30:00 PM,52.225,
3489,04/22/18 12:00:00 AM,48.871,
3490,04/22/18 01:30:00 AM,46.548,
3491,04/22/18 03:00:00 AM,44.560,
3492,04/22/18 04:30:00 AM,42.915,
3493,04/22/18 06:00:00 AM,41.439,
3494,04/22/18 07:30:00 AM,40.509,
3495,04/22/18 09:00:00 AM,40.696,
3496,04/22/18 10:30:00 AM,42.548,
3497,04/22/18 12:00:00 PM,56.230,
3498,04/22/18 01:30:00 PM,64.139,
3499,04/22/18 03:00:00 PM,72.891,
3500,04/22/18 04:30:00 PM,75.312,
3501,04/22/18 06:00:00 PM,73.407,
3502,04/22/18 07:30:00 PM,66.366,
3503,04/22/18 09:00:00 PM,57.614,
3504,04/22/18 10:30:00 PM,52.925,
3505,04/23/18 12:00:00 AM,49.937,
3506,04/23/18 01:30:00 AM,48.695,
3507,04/23/18 03:00:00 AM,48.160,
3508,04/23/18 04:30:00 AM,47.266,
3509,04/23/18 06:00:00 AM,45.104,
3510,04/23/18 07:30:00 AM,44.379,
3511,04/23/18 09:00:00 AM,44.195,
3512,04/23/18 10:30:00 AM,45.286,
3513,04/23/18 12:00:00 PM,55.537,
3514,04/23/18 01:30:00 PM,64.825,
3515,04/23/18 03:00:00 PM,71.856,
3516,04/23/18 04:30:00 PM,70.480,
3517,04/23/18 06:00:00 PM,71.683,
3518,04/23/18 07:30:00 PM,64.139,
3519,04/23/18 09:00:00 PM,55.537,
3520,04/23/18 10:30:00 PM,50.995,
3521,04/24/18 12:00:00 AM,47.624,
3522,04/24/18 01:30:00 AM,45.286,
3523,04/24/18 03:00:00 AM,43.282,
3524,04/24/18 04:30:00 AM,41.810,
3525,04/24/18 06:00:00 AM,40.696,
3526,04/24/18 07:30:00 AM,40.881,
3527,04/24/18 09:00:00 AM,44.013,
3528,04/24/18 10:30:00 AM,47.802,
3529,04/24/18 12:00:00 PM,55.364,
3530,04/24/18 01:30:00 PM,63.968,
3531,04/24/18 03:00:00 PM,72.372,
3532,04/24/18 04:30:00 PM,74.964,
3533,04/24/18 06:00:00 PM,72.028,
3534,04/24/18 07:30:00 PM,65.509,
3535,04/24/18 09:00:00 PM,56.923,
3536,04/24/18 10:30:00 PM,52.225,
3537,04/25/18 12:00:00 AM,48.695,
3538,04/25/18 01:30:00 AM,46.008,
3539,04/25/18 03:00:00 AM,44.013,
3540,04/25/18 04:30:00 AM,42.179,
3541,04/25/18 06:00:00 AM,40.509,
3542,04/25/18 07:30:00 AM,39.573,
3543,04/25/18 09:00:00 AM,39.760,
3544,04/25/18 10:30:00 AM,41.625,
3545,04/25/18 12:00:00 PM,55.537,
3546,04/25/18 01:30:00 PM,65.680,
3547,04/25/18 03:00:00 PM,73.926,
3548,04/25/18 04:30:00 PM,76.876,
3549,04/25/18 06:00:00 PM,71.512,
3550,04/25/18 07:30:00 PM,63.968,
3551,04/25/18 09:00:00 PM,57.268,
3552,04/25/18 10:30:00 PM,53.449,
3553,04/26/18 12:00:00 AM,50.290,
3554,04/26/18 01:30:00 AM,47.624,
3555,04/26/18 03:00:00 AM,45.648,
3556,04/26/18 04:30:00 AM,43.831,
3557,04/26/18 06:00:00 AM,42.363,
3558,04/26/18 07:30:00 AM,41.439,
3559,04/26/18 09:00:00 AM,41.810,
3560,04/26/18 10:30:00 AM,44.013,
3561,04/26/18 12:00:00 PM,57.614,
3562,04/26/18 01:30:00 PM,68.421,
3563,04/26/18 03:00:00 PM,76.528,
3564,04/26/18 04:30:00 PM,80.029,
3565,04/26/18 06:00:00 PM,77.050,
3566,04/26/18 07:30:00 PM,69.622,
3567,04/26/18 09:00:00 PM,60.368,
3568,04/26/18 10:30:00 PM,54.842,
3569,04/27/18 12:00:00 AM,51.346,
3570,04/27/18 01:30:00 AM,48.695,
3571,04/27/18 03:00:00 AM,46.548,
3572,04/27/18 04:30:00 AM,44.742,
3573,04/27/18 06:00:00 AM,43.466,
3574,04/27/18 07:30:00 AM,42.732,
3575,04/27/18 09:00:00 AM,43.099,
3576,04/27/18 10:30:00 AM,45.828,
3577,04/27/18 12:00:00 PM,59.680,
3578,04/27/18 01:30:00 PM,70.995,
3579,04/27/18 03:00:00 PM,78.975,
3580,04/27/18 04:30:00 PM,80.911,
3581,04/27/18 06:00:00 PM,78.098,
3582,04/27/18 07:30:00 PM,71.168,
3583,04/27/18 09:00:00 PM,62.425,
3584,04/27/18 10:30:00 PM,57.958,
3585,04/28/18 12:00:00 AM,56.057,
3586,04/28/18 01:30:00 AM,54.495,
3587,04/28/18 03:00:00 AM,53.100,
3588,04/28/18 04:30:00 AM,51.346,
3589,04/28/18 06:00:00 AM,49.228,
3590,04/28/18 07:30:00 AM,47.982,
3591,04/28/18 09:00:00 AM,48.695,
3592,04/28/18 10:30:00 AM,51.346,
3593,04/28/18 12:00:00 PM,61.398,
3594,04/28/18 01:30:00 PM,71.168,
3595,04/28/18 03:00:00 PM,76.876,
3596,04/28/18 04:30:00 PM,79.151,
3597,04/28/18 06:00:00 PM,74.098,
3598,04/28/18 07:30:00 PM,66.879,
3599,04/28/18 09:00:00 PM,60.024,
3600,04/28/18 10:30:00 PM,55.537,
3601,04/29/18 12:00:00 AM,52.401,
3602,04/29/18 01:30:00 AM,49.937,
3603,04/29/18 03:00:00 AM,47.982,
3604,04/29/18 04:30:00 AM,46.369,
3605,04/29/18 06:00:00 AM,45.104,
3606,04/29/18 07:30:00 AM,44.742,
3607,04/29/18 09:00:00 AM,47.802,
3608,04/29/18 10:30:00 AM,50.113,
3609,04/29/18 12:00:00 PM,60.539,
3610,04/29/18 01:30:00 PM,70.308,
3611,04/29/18 03:00:00 PM,73.926,
3612,04/29/18 04:30:00 PM,69.964,
3613,04/29/18 06:00:00 PM,68.592,
3614,04/29/18 07:30:00 PM,65.509,
3615,04/29/18 09:00:00 PM,56.923,
3616,04/29/18 10:30:00 PM,52.225,
3617,04/30/18 12:00:00 AM,50.466,
3618,04/30/18 01:30:00 AM,49.937,
3619,04/30/18 03:00:00 AM,48.695,
3620,04/30/18 04:30:00 AM,46.728,
3621,04/30/18 06:00:00 AM,44.379,
3622,04/30/18 07:30:00 AM,44.379,
3623,04/30/18 09:00:00 AM,44.195,
3624,04/30/18 10:30:00 AM,44.013,
3625,04/30/18 12:00:00 PM,45.286,
3626,04/30/18 01:30:00 PM,54.147,
3627,04/30/18 03:00:00 PM,58.820,
3628,04/30/18 04:30:00 PM,63.968,
3629,04/30/18 06:00:00 PM,55.711,
3630,04/30/18 07:30:00 PM,50.643,
3631,04/30/18 09:00:00 PM,47.624,
3632,04/30/18 10:30:00 PM,44.742,
3633,05/01/18 12:00:00 AM,42.915,
3634,05/01/18 01:30:00 AM,41.810,
3635,05/01/18 03:00:00 AM,40.696,
3636,05/01/18 04:30:00 AM,39.384,
3637,05/01/18 06:00:00 AM,38.440,
3638,05/01/18 07:30:00 AM,37.870,
3639,05/01/18 09:00:00 AM,37.679,
3640,05/01/18 10:30:00 AM,39.384,
3641,05/01/18 12:00:00 PM,47.266,
3642,05/01/18 01:30:00 PM,60.539,
3643,05/01/18 03:00:00 PM,57.096,
3644,05/01/18 04:30:00 PM,65.851,
3645,05/01/18 06:00:00 PM,67.221,
3646,05/01/18 07:30:00 PM,61.741,
3647,05/01/18 09:00:00 PM,54.147,
3648,05/01/18 10:30:00 PM,49.582,
3649,05/02/18 12:00:00 AM,46.548,
3650,05/02/18 01:30:00 AM,44.195,
3651,05/02/18 03:00:00 AM,42.548,
3652,05/02/18 04:30:00 AM,41.067,
3653,05/02/18 06:00:00 AM,39.947,
3654,05/02/18 07:30:00 AM,40.881,
3655,05/02/18 09:00:00 AM,44.379,
3656,05/02/18 10:30:00 AM,49.937,
3657,05/02/18 12:00:00 PM,53.623,
3658,05/02/18 01:30:00 PM,58.303,
3659,05/02/18 03:00:00 PM,56.057,
3660,05/02/18 04:30:00 PM,53.100,
3661,05/02/18 06:00:00 PM,53.449,
3662,05/02/18 07:30:00 PM,52.750,
3663,05/02/18 09:00:00 PM,50.290,
3664,05/02/18 10:30:00 PM,46.728,
3665,05/03/18 12:00:00 AM,44.195,
3666,05/03/18 01:30:00 AM,43.282,
3667,05/03/18 03:00:00 AM,41.439,
3668,05/03/18 04:30:00 AM,40.321,
3669,05/03/18 06:00:00 AM,39.384,
3670,05/03/18 07:30:00 AM,38.818,
3671,05/03/18 09:00:00 AM,39.007,
3672,05/03/18 10:30:00 AM,42.732,
3673,05/03/18 12:00:00 PM,54.669,
3674,05/03/18 01:30:00 PM,65.851,
3675,05/03/18 03:00:00 PM,70.824,
3676,05/03/18 04:30:00 PM,68.248,
3677,05/03/18 06:00:00 PM,69.107,
3678,05/03/18 07:30:00 PM,63.282,
3679,05/03/18 09:00:00 PM,56.230,
3680,05/03/18 10:30:00 PM,51.699,
