Date_collected,Recorder_1,Recorder_2,N_leaves,Species,Scans,Bag_label,Scanned_by,Date_weighed,Weigher,Leaf_mass_g,Petiole_mass_g,Notes,scanner_used,dpi_ppi
2019-05-07,Elizabeth Simpson,Michael Stemkovski,5,Mertensia oblongifolia,19-1322-1a-c.jpeg,19-1322-1a,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.172,0,120 hours in drying oven,old,300
2019-05-07,Elizabeth Simpson,Michael Stemkovski,5,Mertensia oblongifolia,19-1322-1a-c.jpeg,19-1322-1b,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.184,0,120 hours in drying oven,old,300
2019-05-07,Elizabeth Simpson,Michael Stemkovski,5,Mertensia oblongifolia,19-1322-1a-c.jpeg,19-1322-1c,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.198,0,120 hours in drying oven,old,300
2019-05-07,Elizabeth Simpson,Michael Stemkovski,5,Mertensia oblongifolia,19-1322-1d.jpeg,19-1322-1d,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.106,0,120 hours in drying oven,old,300
2019-05-07,Elizabeth Simpson,Michael Stemkovski,5,Lomatium dissectum,19-1233-1aA.jpeg_19-1233-1aE.jpeg_19-1233-1apet.jpg,19-1233-1a,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,3.769,1.346,Scanned 24 hr after collected_leaves challenging to get flat_96 hours in drying oven,old,300
2019-05-07,Elizabeth Simpson,Michael Stemkovski,5,Lomatium dissectum,19-1233-1bA.jpeg_19-1233-1bG.jpeg_19-1233-1bpet.jpg,19-1233-1b,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,6.852,1.498,Scanned 24 hr after collected_leaves challenging to get flat_96 hours in drying oven,old,300
2019-05-07,Elizabeth Simpson,Michael Stemkovski,5,Lomatium dissectum,19-1233-1cA.jpeg_19-1233-1cH.jpeg_19-1233-1cpet.jpg,19-1233-1c,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,5.441,1.972,Scanned 24 hr after collected_leaves challenging to get flat_96 hours in drying oven,old,300
2019-05-07,Elizabeth Simpson,Michael Stemkovski,5,Lomatium dissectum,19-1233-1dA.jpeg_19-1233-1dF.jpeg_19-1233-1dpet.jpg,19-1233-1d,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,5.142,1.138,Scanned 24 hr after collected_leaves challenging to get flat_96 hours in drying oven,old,300
2019-05-07,Elizabeth Simpson,Michael Stemkovski,5,Erodium cicutarium,19-1233-2a-e.jpeg,19-1233-2a,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.108,0,120 hours in drying oven,old,300
2019-05-07,Elizabeth Simpson,Michael Stemkovski,5,Erodium cicutarium,19-1233-2a-e.jpeg,19-1233-2b,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.058,0,120 hours in drying oven,old,300
2019-05-07,Elizabeth Simpson,Michael Stemkovski,5,Erodium cicutarium,19-1233-2a-e.jpeg,19-1233-2c,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.044,0,120 hours in drying oven,old,300
2019-05-07,Elizabeth Simpson,Michael Stemkovski,5,Erodium cicutarium,19-1233-2a-e.jpeg,19-1233-2d,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.064,0,120 hours in drying oven,old,300
2019-05-07,Elizabeth Simpson,Michael Stemkovski,5,Erodium cicutarium,19-1233-2a-e.jpeg,19-1233-2e,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.048,0,120 hours in drying oven,old,300
2019-05-07,Elizabeth Simpson,Michael Stemkovski,10,Alyssum desertorum,19-1233-3a-e.jpeg,19-1233-3a,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.007,0,120 hours in drying oven,old,300
2019-05-07,Elizabeth Simpson,Michael Stemkovski,10,Alyssum desertorum,19-1233-3a-e.jpeg,19-1233-3b,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.007,0,120 hours in drying oven,old,300
2019-05-07,Elizabeth Simpson,Michael Stemkovski,10,Alyssum desertorum,19-1233-3a-e.jpeg,19-1233-3c,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.013,0,120 hours in drying oven,old,300
2019-05-07,Elizabeth Simpson,Michael Stemkovski,10,Alyssum desertorum,19-1233-3a-e.jpeg,19-1233-3d,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.007,0,120 hours in drying oven,old,300
2019-05-07,Elizabeth Simpson,Michael Stemkovski,10,Alyssum desertorum,19-1233-3a-e.jpeg,19-1233-3e,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.007,0,120 hours in drying oven,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,10,Collinsia parviflora,19-1111-1a-e.jpeg,19-1111-1a,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.012,0,10 leaves from up to 3 very close individuals,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,10,Collinsia parviflora,19-1111-1a-e.jpeg,19-1111-1b,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.005,0,10 leaves from up to 3 very close individuals,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,10,Collinsia parviflora,19-1111-1a-e.jpeg,19-1111-1c,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.006,0,10 leaves from up to 3 very close individuals,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,10,Collinsia parviflora,19-1111-1a-e.jpeg,19-1111-1d,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.008,0,10 leaves from up to 3 very close individuals,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,10,Collinsia parviflora,19-1111-1a-e.jpeg,19-1111-1e,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.006,0,10 leaves from up to 3 very close individuals,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,10,Lithophragma parviflorum,19-1111-2a-b.jpeg,19-1111-2a,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.125,0,,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,10,Lithophragma parviflorum,19-1111-2a-b.jpeg,19-1111-2b,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.136,0,,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,10,Lithophragma parviflorum,19-1111-2c-d.jpeg,19-1111-2c,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.122,0,,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,10,Lithophragma parviflorum,19-1111-2c-d.jpeg,19-1111-2d,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.078,0,,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,10,Lithophragma parviflorum,19-1111-2e.jpeg,19-1111-2e,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.117,0,,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,5,Nemophila breviflora,19-1111-3a-e.jpeg,19-1111-3a,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.041,0,+IBw-5 lobed sticky leaf small+IB0- some one leaf per individual,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,5,Nemophila breviflora,19-1111-3a-e.jpeg,19-1111-3b,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.013,0,+IBw-5 lobed sticky leaf small+IB0- some one leaf per individual,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,8,Nemophila breviflora,19-1111-3a-e.jpeg,19-1111-3c,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.014,0,+IBw-5 lobed sticky leaf small+IB0- some one leaf per individual,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,9,Nemophila breviflora,19-1111-3a-e.jpeg,19-1111-3d,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.016,0,+IBw-5 lobed sticky leaf small+IB0- some one leaf per individual,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,9,Nemophila breviflora,19-1111-3a-e.jpeg,19-1111-3e,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.016,0,+IBw-5 lobed sticky leaf small+IB0- some one leaf per individual,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,2,Hydrophyllum capitatum,19-1121-1a.jpeg,19-1121-1a,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,0.325,0.072,some herbivory despite pre flowering,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,4,Hydrophyllum capitatum,19-1121-1b.jpeg,19-1121-1b,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,0.356,0.136,some herbivory despite pre flowering,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,3,Hydrophyllum capitatum,19-1121-1c.jpeg,19-1121-1c,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,0.441,0.104,some herbivory despite pre flowering,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,4,Hydrophyllum capitatum,19-1121-1d.jpeg,19-1121-1d,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,0.275,0.09,some herbivory despite pre flowering,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,3,Hydrophyllum capitatum,19-1121-1e.jpeg,19-1121-1e,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,0.234,0.071,some herbivory despite pre flowering,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,3,Lomatium ambiguum,19-1122-1a.jpeg,19-1122-1a,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.295,0,curled hard to flatten,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,4,Lomatium ambiguum,19-1122-1b.jpeg,19-1122-1b,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.497,0,curled hard to flatten,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,5,Lomatium ambiguum,19-1122-1c.jpeg,19-1122-1c,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.663,0,curled hard to flatten,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,4,Lomatium ambiguum,19-1122-1d.jpeg,19-1122-1d,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.417,0,curled hard to flatten,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,4,Lomatium ambiguum,19-1122-1e.jpeg,19-1122-1e,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.547,0,curled hard to flatten,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,5,Castilleja linariifolia,19-1122-3a-c.jpeg,19-1122-3a,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.055,0,curled hard to flatten,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,5,Castilleja linariifolia,19-1122-3a-c.jpeg,19-1122-3b,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.083,0,curled hard to flatten,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,5,Castilleja linariifolia,19-1122-3a-c.jpeg,19-1122-3c,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.08,0,curled hard to flatten,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,3,Balsamorhiza sagittata,19-1122-4a.jpeg_19-1122-4a-peg.jpeg,19-1122-4a,Elizabeth Simpson,2020-02-22,Elizabeth Simpson,1.768,0.559,younger leaves,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,3,Balsamorhiza sagittata,19-1122-4b.jpeg_19-1122-4b-pet.jpeg,19-1122-4b,Elizabeth Simpson,2020-02-22,Elizabeth Simpson,2.336,0.597,younger leaves,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,3,Balsamorhiza sagittata,19-1122-4c.jpeg_19-1122-4c-pet.jpeg,19-1122-4c,Elizabeth Simpson,2020-02-22,Elizabeth Simpson,2.267,0.947,younger leaves,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,3,Balsamorhiza sagittata,19-1122-4dA.jpeg_19-1122-4dB.jpeg_19-1122-4b-pet.jpeg,19-1122-4d,Elizabeth Simpson,2020-02-22,Elizabeth Simpson,3.432,1.398,younger leaves,old,300
2019-05-14,Elizabeth Simpson,Ian Fraser,3,Balsamorhiza sagittata,19-1122-4e.jpeg_19-1122-4e-pet.jpeg,19-1122-4e,Elizabeth Simpson,2020-02-22,Elizabeth Simpson,2.79,1.117,younger leaves,old,300
2019-05-15,Elizabeth Simpson,,5,Mertensia oblongifolia,19-2111-1a-c.jpeg,19-2111-1a,Ian Fraser,2021-02-12,Elizabeth Simpson,0.146,0,,old,300
2019-05-15,Elizabeth Simpson,,5,Mertensia oblongifolia,19-2111-1a-c.jpeg,19-2111-1b,Ian Fraser,2021-02-12,Elizabeth Simpson,0.162,0,,old,300
2019-05-15,Elizabeth Simpson,,5,Mertensia oblongifolia,19-2111-1a-c.jpeg,19-2111-1c,Ian Fraser,2021-02-12,Elizabeth Simpson,0.314,0,,old,300
2019-05-15,Elizabeth Simpson,,5,Mertensia oblongifolia,19-2111-1d-e.jpeg,19-2111-1d,Ian Fraser,2021-02-12,Elizabeth Simpson,0.184,0,,old,300
2019-05-15,Elizabeth Simpson,,5,Mertensia oblongifolia,19-2111-1d-e.jpeg,19-2111-1e,Ian Fraser,2021-02-12,Elizabeth Simpson,0.176,0,,old,300
2019-05-15,Elizabeth Simpson,,3,Senecio integerrimus,19-2111-2a-b.jpeg,19-2111-2a,Ian Fraser,2020-10-27,Elizabeth Simpson,0.199,0,,old,300
2019-05-15,Elizabeth Simpson,,4,Senecio integerrimus,19-2111-2a-b.jpeg,19-2111-2b,Ian Fraser,2021-02-12,Elizabeth Simpson,0.308,0,,old,300
2019-05-15,Elizabeth Simpson,,5,Senecio integerrimus,19-2111-2c-d.jpeg,19-2111-2c,Ian Fraser,2021-02-12,Elizabeth Simpson,0.215,0,,old,300
2019-05-15,Elizabeth Simpson,,5,Senecio integerrimus,19-2111-2c-d.jpeg,19-2111-2d,Ian Fraser,2021-02-22,Elizabeth Simpson,0.312,0,mislabeled as 2211,old,300
2019-05-15,Elizabeth Simpson,,4,Senecio integerrimus,19-2111-2e.jpeg,19-2111-2e,Ian Fraser,2021-02-12,Elizabeth Simpson,0.233,0,,old,300
2019-05-15,Elizabeth Simpson,,15,Galium aparine,19-2111-3a-e.jpeg,19-2111-3a,Ian Fraser,2020-10-27,Elizabeth Simpson,0.007,0,,old,300
2019-05-15,Elizabeth Simpson,,15,Galium aparine,19-2111-3a-e.jpeg,19-2111-3b,Ian Fraser,2021-02-12,Elizabeth Simpson,0.01,0,,old,300
2019-05-15,Elizabeth Simpson,,15,Galium aparine,19-2111-3a-e.jpeg,19-2111-3c,Ian Fraser,2021-02-12,Elizabeth Simpson,0.008,0,,old,300
2019-05-15,Elizabeth Simpson,,15,Galium aparine,19-2111-3a-e.jpeg,19-2111-3d,Ian Fraser,2021-02-12,Elizabeth Simpson,0.01,0,,old,300
2019-05-15,Elizabeth Simpson,,15,Galium aparine,19-2111-3a-e.jpeg,19-2111-3e,Ian Fraser,2020-10-27,Elizabeth Simpson,0.004,0,,old,300
2019-05-15,Elizabeth Simpson,,5,Viola purpurea,19-2111-4a-c.jpeg,19-2111-4a,Ian Fraser,2021-02-23,Elizabeth Simpson,0.108,0,,old,300
2019-05-15,Elizabeth Simpson,,5,Viola purpurea,19-2111-4a-c.jpeg,19-2111-4b,Ian Fraser,2021-02-12,Elizabeth Simpson,0.078,0,petiole attached,old,300
2019-05-15,Elizabeth Simpson,,5,Viola purpurea,19-2111-4a-c.jpeg,19-2111-4c,Ian Fraser,2021-02-12,Elizabeth Simpson,0.071,0,petiole attached,old,300
2019-05-15,Elizabeth Simpson,,5,Viola purpurea,19-2111-4d-e.jpeg,19-2111-4d,Ian Fraser,2021-02-12,Elizabeth Simpson,0.085,0,petiole attached,old,300
2019-05-15,Elizabeth Simpson,,5,Viola purpurea,19-2111-4d-e.jpeg,19-2111-4e,Ian Fraser,2021-02-12,Elizabeth Simpson,0.061,0,petiole attached,old,300
2019-05-15,Elizabeth Simpson,,10,Pseudostellaria jamesiana,19-2111-5a-e.jpeg,19-2111-5a,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.014,0,,old,300
2019-05-15,Elizabeth Simpson,,10,Pseudostellaria jamesiana,19-2111-5a-e.jpeg,19-2111-5b,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.017,0,,old,300
2019-05-15,Elizabeth Simpson,,10,Pseudostellaria jamesiana,19-2111-5a-e.jpeg,19-2111-5c,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.018,0,,old,300
2019-05-15,Elizabeth Simpson,,10,Pseudostellaria jamesiana,19-2111-5a-e.jpeg,19-2111-5d,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.017,0,,old,300
2019-05-15,Elizabeth Simpson,,10,Pseudostellaria jamesiana,19-2111-5a-e.jpeg,19-2111-5e,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.014,0,,old,300
2019-05-15,Elizabeth Simpson,,5,Poa bulbosa,19-2111-6a-b.jpeg,19-2111-6a,Ian Fraser,2020-10-27,Elizabeth Simpson,0.064,0,,old,300
2019-05-15,Elizabeth Simpson,,5,Poa bulbosa,19-2111-6a-b.jpeg,19-2111-6b,Ian Fraser,2021-02-12,Elizabeth Simpson,0.066,0,,old,300
2019-05-15,Elizabeth Simpson,,5,Poa bulbosa,19-2111-6c-d.jpeg,19-2111-6c,Ian Fraser,2021-02-12,Elizabeth Simpson,0.048,0,,old,300
2019-05-15,Elizabeth Simpson,,5,Poa bulbosa,19-2111-6c-d.jpeg,19-2111-6d,Ian Fraser,2021-02-12,Elizabeth Simpson,0.062,0,,old,300
2019-05-15,Elizabeth Simpson,,5,Poa bulbosa,19-2111-6e.jpeg,19-2111-6e,Ian Fraser,2021-02-12,Elizabeth Simpson,0.079,0,,old,300
2019-05-15,Elizabeth Simpson,,5,Lithophragma parviflorum,19-2111-7a-c.jpeg,19-2111-7a,Ian Fraser,2021-02-12,Elizabeth Simpson,0.043,0,petiole attached,old,300
2019-05-15,Elizabeth Simpson,,5,Lithophragma parviflorum,19-2111-7a-c.jpeg,19-2111-7b,Ian Fraser,2021-02-12,Elizabeth Simpson,0.048,0,petiole attached,old,300
2019-05-15,Elizabeth Simpson,,5,Lithophragma parviflorum,19-2111-7a-c.jpeg,19-2111-7c,Ian Fraser,2021-02-12,Elizabeth Simpson,0.045,0,petiole attached,old,300
2019-05-15,Elizabeth Simpson,,5,Lithophragma parviflorum,19-2111-7d-e.jpeg,19-2111-7d,Ian Fraser,2021-02-12,Elizabeth Simpson,0.042,0,petiole attached,old,300
2019-05-15,Elizabeth Simpson,,5,Lithophragma parviflorum,19-2111-7d-e.jpeg,19-2111-7e,Ian Fraser,2021-02-12,Elizabeth Simpson,0.046,0,petiole attached,old,300
2019-05-15,Elizabeth Simpson,,10,Collinsia parviflora,19-2111-8a-e.jpeg,19-2111-8a,Ian Fraser,2021-02-12,Elizabeth Simpson,0.004,0,,old,300
2019-05-15,Elizabeth Simpson,,10,Collinsia parviflora,19-2111-8a-e.jpeg,19-2111-8b,Ian Fraser,2020-10-27,Elizabeth Simpson,0.008,0,,old,300
2019-05-15,Elizabeth Simpson,,10,Collinsia parviflora,19-2111-8a-e.jpeg,19-2111-8c,Ian Fraser,2021-02-12,Elizabeth Simpson,0.017,0,,old,300
2019-05-15,Elizabeth Simpson,,9,Collinsia parviflora,19-2111-8a-e.jpeg,19-2111-8d,Ian Fraser,2021-02-12,Elizabeth Simpson,0.01,0,,old,300
2019-05-15,Elizabeth Simpson,,10,Collinsia parviflora,19-2111-8a-e.jpeg,19-2111-8e,Ian Fraser,2021-02-12,Elizabeth Simpson,0.013,0,,old,300
2019-05-16,Elizabeth Simpson,,15,Alyssum desertorum,19-2133-1a-e.jpeg,19-2133-1a,Ian Fraser,2021-02-12,Elizabeth Simpson,0.011,0,,old,300
2019-05-16,Elizabeth Simpson,,15,Alyssum desertorum,19-2133-1a-e.jpeg,19-2133-1b,Ian Fraser,2021-02-12,Elizabeth Simpson,0.005,0,,old,300
2019-05-16,Elizabeth Simpson,,15,Alyssum desertorum,19-2133-1a-e.jpeg,19-2133-1c,Ian Fraser,2021-02-12,Elizabeth Simpson,0.001,0,,old,300
2019-05-16,Elizabeth Simpson,,15,Alyssum desertorum,19-2133-1a-e.jpeg,19-2133-1d,Ian Fraser,2021-02-12,Elizabeth Simpson,0.006,0,,old,300
2019-05-16,Elizabeth Simpson,,15,Alyssum desertorum,19-2133-1a-e.jpeg,19-2133-1e,Ian Fraser,2021-02-12,Elizabeth Simpson,0.01,0,,old,300
2019-05-16,Elizabeth Simpson,,5,Poa bulbosa,19-1233-2a-b.jpeg,19-2133-2a,Ian Fraser,2021-02-12,Elizabeth Simpson,0.077,0,,old,300
2019-05-16,Elizabeth Simpson,,5,Poa bulbosa,19-1233-2a-b.jpeg,19-2133-2b,Ian Fraser,2021-02-12,Elizabeth Simpson,0.061,0,,old,300
2019-05-16,Elizabeth Simpson,,5,Poa bulbosa,19-1233-2c-d.jpeg,19-2133-2c,Ian Fraser,2021-02-12,Elizabeth Simpson,0.062,0,,old,300
2019-05-16,Elizabeth Simpson,,5,Poa bulbosa,19-1233-2c-d.jpeg,19-2133-2d,Ian Fraser,2021-02-19,Elizabeth Simpson,0.059,0,,old,300
2019-05-16,Elizabeth Simpson,,5,Poa bulbosa,19-1233-2e.jpeg,19-2133-2e,Ian Fraser,2021-02-12,Elizabeth Simpson,0.066,0,,old,300
2019-05-16,Elizabeth Simpson,,7,Bromus tectorum,19-2133-3a-c.jpeg,19-2133-3a,Ian Fraser,2021-02-19,Elizabeth Simpson,0.018,0,,old,300
2019-05-16,Elizabeth Simpson,,10,Bromus tectorum,19-2133-3a-c.jpeg,19-2133-3b,Ian Fraser,2021-02-12,Elizabeth Simpson,0.053,0,,old,300
2019-05-16,Elizabeth Simpson,,8,Bromus tectorum,19-2133-3a-c.jpeg,19-2133-3c,Ian Fraser,2021-02-12,Elizabeth Simpson,0.039,0,,old,300
2019-05-16,Elizabeth Simpson,,10,Bromus tectorum,19-2133-3d-e.jpeg,19-2133-3d,Ian Fraser,2021-02-12,Elizabeth Simpson,0.024,0,,old,300
2019-05-16,Elizabeth Simpson,,9,Bromus tectorum,19-2133-3d-e.jpeg,19-2133-3e,Ian Fraser,2021-02-19,Elizabeth Simpson,0.027,0,,old,300
2019-05-16,Elizabeth Simpson,,5,Poa secunda,19-2133-4a-c.jpeg,19-2133-4a,Ian Fraser,2021-02-19,Elizabeth Simpson,0.035,0,,old,300
2019-05-16,Elizabeth Simpson,,5,Poa secunda,19-2133-4a-c.jpeg,19-2133-4b,Ian Fraser,2021-02-12,Elizabeth Simpson,0.029,0,,old,300
2019-05-16,Elizabeth Simpson,,5,Poa secunda,19-2133-4a-c.jpeg,19-2133-4c,Ian Fraser,2021-02-12,Elizabeth Simpson,0.025,0,,old,300
2019-05-16,Elizabeth Simpson,,5,Poa secunda,19-2133-4d-e.jpeg,19-2133-4d,Ian Fraser,2021-02-12,Elizabeth Simpson,0.029,0,,old,300
2019-05-16,Elizabeth Simpson,,5,Poa secunda,19-2133-4d-e.jpeg,19-2133-4e,Ian Fraser,2021-02-12,Elizabeth Simpson,0.019,0,,old,300
2019-05-16,Elizabeth Simpson,,5,Astragalus cibarius,19-2122-1a.jpeg,19-2122-1a,Elizabeth Simpson,2021-02-16,Elizabeth Simpson,0.3,0.07,,old,300
2019-05-16,Elizabeth Simpson,,5,Astragalus cibarius,19-2122-1b.jpeg,19-2122-1b,Elizabeth Simpson,2021-02-16,Elizabeth Simpson,0.262,0.064,,old,300
2019-05-16,Elizabeth Simpson,,5,Astragalus cibarius,19-2122-1c.jpeg,19-2122-1c,Elizabeth Simpson,2021-02-16,Elizabeth Simpson,0.188,0.039,,old,300
2019-05-16,Elizabeth Simpson,,5,Astragalus cibarius,19-2122-1d.jpeg,19-2122-1d,Elizabeth Simpson,2021-02-16,Elizabeth Simpson,0.204,0.052,,old,300
2019-05-16,Elizabeth Simpson,,5,Astragalus cibarius,19-2212-1e.jpeg,19-2122-1e,Elizabeth Simpson,2021-02-16,Elizabeth Simpson,0.175,0.054,,old,300
2019-05-16,Elizabeth Simpson,,3,Balsamorhiza sagittata,19-2211-1a.jpeg_19-2211-1a-pet.jpeg,19-2211-1a,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,1.627,0.647,,old,300
2019-05-16,Elizabeth Simpson,,3,Balsamorhiza sagittata,19-2211-1b.jpeg_19-2211-1b-pet.jpeg,19-2211-1b,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,1.434,0.998,,old,300
2019-05-16,Elizabeth Simpson,,3,Balsamorhiza sagittata,19-2211-1c.jpeg_19-2211-1c-pet.jpeg,19-2211-1c,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,1.97,0.719,,old,300
2019-05-16,Elizabeth Simpson,,3,Balsamorhiza sagittata,19-2211-1d.jpeg_19-2211-1d-pet.jpeg,19-2211-1d,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,1.059,0.571,,old,300
2019-05-16,Elizabeth Simpson,,3,Balsamorhiza sagittata,19-2211-1e.jpeg_19-2211-1e-pet.jpeg,19-2211-1e,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,2.066,1.016,,old,300
2019-05-16,Elizabeth Simpson,,3,Lomatium ambiguum,19-2211-2a.jpeg,19-2211-2a,Ian Fraser,2021-02-16,Elizabeth Simpson,0.48,0,,old,300
2019-05-16,Elizabeth Simpson,,1,Lomatium ambiguum,19-2211-2b-c.jpeg,19-2211-2b,Ian Fraser,2021-02-16,Elizabeth Simpson,0.062,0,,old,300
2019-05-16,Elizabeth Simpson,,2,Lomatium ambiguum,19-2211-2b-c.jpeg,19-2211-2c,Ian Fraser,2021-02-16,Elizabeth Simpson,0.19,0,,old,300
2019-05-16,Elizabeth Simpson,,3,Lomatium ambiguum,19-2211-2d.jpeg,19-2211-2d,Ian Fraser,2021-02-16,Elizabeth Simpson,0.207,0,,old,300
2019-05-16,Elizabeth Simpson,,3,Lomatium ambiguum,19-2211-2e.jpeg,19-2211-2e,Ian Fraser,2021-02-16,Elizabeth Simpson,0.436,0,,old,300
2019-05-16,Elizabeth Simpson,,10,Arabidopsis thaliana,19-2222-1a-e.jpeg,19-2222-1a,Ian Fraser,2021-02-16,Elizabeth Simpson,0.004,0,,old,300
2019-05-16,Elizabeth Simpson,,10,Arabidopsis thaliana,19-2222-1a-e.jpeg,19-2222-1b,Ian Fraser,2021-02-16,Elizabeth Simpson,0.003,0,,old,300
2019-05-16,Elizabeth Simpson,,10,Arabidopsis thaliana,19-2222-1a-e.jpeg,19-2222-1c,Ian Fraser,2021-02-16,Elizabeth Simpson,0.003,0,,old,300
2019-05-16,Elizabeth Simpson,,8,Arabidopsis thaliana,19-2222-1a-e.jpeg,19-2222-1d,Ian Fraser,2021-02-16,Elizabeth Simpson,0.005,0,,old,300
2019-05-16,Elizabeth Simpson,,10,Arabidopsis thaliana,19-2222-1a-e.jpeg,19-2222-1e,Ian Fraser,2021-02-16,Elizabeth Simpson,0.009,0,,old,300
2019-05-16,Elizabeth Simpson,,5,Bromus briziformis,19-2233-1a-c.jpeg,19-2233-1a,Ian Fraser,2021-02-16,Elizabeth Simpson,0.053,0,,old,300
2019-05-16,Elizabeth Simpson,,5,Bromus briziformis,19-2233-1a-c.jpeg,19-2233-1b,Ian Fraser,2021-02-16,Elizabeth Simpson,0.024,0,,old,300
2019-05-16,Elizabeth Simpson,,5,Bromus briziformis,19-2233-1a-c.jpeg,19-2233-1c,Ian Fraser,2021-02-16,Elizabeth Simpson,0.025,0,,old,300
2019-05-16,Elizabeth Simpson,,5,Bromus briziformis,19-2233-1d-e.jpeg,19-2233-1d,Ian Fraser,2021-02-16,Elizabeth Simpson,0.037,0,,old,300
