Date_collected,Collector_1,Collector_2,N_leaves,Species,Bag_label,Date_weighed,Weigher,Leaf_mass_g,Petiole_mass_g,ck_date_weighed,ck_weigher,ck_leaf_mass_g,ck_petiole_mass_g,Notes,Scans
2018-07-19,Elizabeth Simpson,,10,Paxistima myrsinitis,2311-2a,2018-10-24,Hillary Woolf,0.169,0,,,,,,
2018-07-19,Elizabeth Simpson,,10,Paxistima myrsinitis,2311-2b,2018-10-24,Hillary Woolf,0.127,0,,,,,,
2018-07-19,Elizabeth Simpson,,10,Paxistima myrsinitis,2311-2c,2018-10-24,Hillary Woolf,0.169,0,,,,,,
2018-07-19,Elizabeth Simpson,,10,Paxistima myrsinitis,2311-2d,2018-10-24,Hillary Woolf,0.276,0,,,,,,
2018-07-19,Elizabeth Simpson,,9,Paxistima myrsinitis,2311-2e,2018-10-24,Hillary Woolf,0.129,0,2018-12-10,Elizabeth Simpson,0.128,0,only 9 leaves correct,
2018-07-19,Elizabeth Simpson,,5,Mitella stauropetala,2311-3a,2018-10-24,Hillary Woolf,0.197,0.087,,,,,,
2018-07-19,Elizabeth Simpson,,5,Mitella stauropetala,2311-3b,2018-10-24,Hillary Woolf,0.236,0.09,,,,,,
2018-07-19,Elizabeth Simpson,,5,Mitella stauropetala,2311-3c,2018-10-24,Hillary Woolf,0.294,0.129,,,,,,
2018-07-19,Elizabeth Simpson,,5,Mitella stauropetala,2311-3d,2018-10-24,Hillary Woolf,0.257,0.066,2018-12-10,Elizabeth Simpson,0.254,0.065,,
2018-07-19,Elizabeth Simpson,,5,Mitella stauropetala,2311-3e,2018-10-24,Hillary Woolf,0.254,0.78,,,,,,
2018-07-19,Elizabeth Simpson,,5,Mainthemum racemosum,2311-4a,2018-10-24,Hillary Woolf,0.417,0,,,,,,
2018-07-19,Elizabeth Simpson,,5,Mainthemum racemosum,2311-4b,2018-10-24,Hillary Woolf,0.697,0,,,,,,
2018-07-19,Elizabeth Simpson,,5,Mainthemum racemosum,2311-4c,2018-10-24,Hillary Woolf,0.542,0,2018-12-10,Elizabeth Simpson,0.533,0,,
2018-07-19,Elizabeth Simpson,,5,Mainthemum racemosum,2311-4d,2018-10-24,Hillary Woolf,0.922,0,,,,,,
2018-07-19,Elizabeth Simpson,,5,Mainthemum racemosum,2311-4e,2018-10-24,Hillary Woolf,0.818,0,,,,,,
2018-07-19,Elizabeth Simpson,,5,Physocarpous malvaceus,2311-5a,2018-10-24,Hillary Woolf,0.287,0.017,,,,,,
2018-07-19,Elizabeth Simpson,,5,Physocarpous malvaceus,2311-5b,2018-10-24,Hillary Woolf,0.309,0.021,2018-12-10,Elizabeth Simpson,0.303,0.024,,
2018-07-19,Elizabeth Simpson,,5,Physocarpous malvaceus,2311-5c,2018-10-24,Hillary Woolf,0.618,0.036,,,,,,
2018-07-19,Elizabeth Simpson,,5,Physocarpous malvaceus,2311-5d,2018-10-24,Hillary Woolf,0.449,0.028,,,,,,
2018-07-19,Elizabeth Simpson,,5,Physocarpous malvaceus,2311-5e,2018-10-24,Hillary Woolf,0.548,0.035,,,,,,
2018-07-19,Elizabeth Simpson,,5,Mahonia repens,2311-6a,2018-10-24,Hillary Woolf,0.302,0,,,,,,
2018-07-19,Elizabeth Simpson,,5,Mahonia repens,2311-6b,2018-10-24,Hillary Woolf,0.318,0,,,,,,
2018-07-19,Elizabeth Simpson,,5,Mahonia repens,2311-6c,2018-10-24,Hillary Woolf,0.3,0,2018-12-10,Elizabeth Simpson,0.297,0,,
2018-07-19,Elizabeth Simpson,,5,Mahonia repens,2311-6d,2018-10-24,Hillary Woolf,0.27,0,,,,,,
2018-07-19,Elizabeth Simpson,,5,Mahonia repens,2311-6e,2018-10-24,Hillary Woolf,0.223,0,,,,,,
2018-07-19,Elizabeth Simpson,,5,Prosartes trachycarpa,2311-14a,2018-10-24,Hillary Woolf,0.269,0,2018-12-10,Elizabeth Simpson,0.267,0,,
2018-07-19,Elizabeth Simpson,,5,Prosartes trachycarpa,2311-14b,2018-10-24,Hillary Woolf,0.202,0,,,,,,
2018-07-19,Elizabeth Simpson,,5,Prosartes trachycarpa,2311-14c,2018-10-24,Hillary Woolf,0.228,0,,,,,,
2018-07-19,Elizabeth Simpson,,5,Prosartes trachycarpa,2311-14d,2018-10-24,Hillary Woolf,0.267,0,,,,,,
2018-07-19,Elizabeth Simpson,,5,Prosartes trachycarpa,2311-14e,2018-10-24,Hillary Woolf,0.27,0,,,,,,
2018-07-19,Elizabeth Simpson,,5,Amelanchier alnifolia,2311-15a,2018-10-24,Hillary Woolf,0.425,0.024,,,,,,
2018-07-19,Elizabeth Simpson,,5,Amelanchier alnifolia,2311-15b,2018-10-24,Hillary Woolf,0.502,0.027,2018-12-10,Elizabeth Simpson,0.496,0.027,,
2018-07-19,Elizabeth Simpson,,5,Amelanchier alnifolia,2311-15c,2018-10-24,Hillary Woolf,0.153,0.007,,,,,,
2018-07-19,Elizabeth Simpson,,5,Amelanchier alnifolia,2311-15d,2018-10-24,Hillary Woolf,0.225,0.007,,,,,,
2018-07-19,Elizabeth Simpson,,5,Amelanchier alnifolia,2311-15e,2018-10-24,Hillary Woolf,0.432,0.03,,,,,,
2018-07-23,Elizabeth Simpson,,10,Artemisia tridentata,2211-2a,2018-10-31,Hillary Woolf,0.074,0,,,,,,
2018-07-23,Elizabeth Simpson,,10,Artemisia tridentata,2211-2b,2018-10-31,Hillary Woolf,0.108,0,2018-12-07,Elizabeth Simpson,0.109,0,,
2018-07-23,Elizabeth Simpson,,10,Artemisia tridentata,2211-2c,2018-10-31,Hillary Woolf,0.104,0,,,,,,
2018-07-23,Elizabeth Simpson,,10,Artemisia tridentata,2211-2d,2018-10-31,Hillary Woolf,0.15,0,,,,,,
2018-07-23,Elizabeth Simpson,,10,Artemisia tridentata,2211-2e,2018-10-31,Hillary Woolf,0.106,0,,,,,,
2018-07-23,Elizabeth Simpson,,10,Symphoricarpos oreophilus,2211-12a,2018-10-31,Hillary Woolf,0.138,0,,,,,,
2018-07-23,Elizabeth Simpson,,10,Symphoricarpos oreophilus,2211-12b,2018-10-31,Hillary Woolf,0.099,0,,,,,,
2018-07-23,Elizabeth Simpson,,10,Symphoricarpos oreophilus,2211-12c,2018-10-31,Hillary Woolf,0.201,0,,,,,,
2018-07-23,Elizabeth Simpson,,10,Symphoricarpos oreophilus,2211-12d,2018-10-31,Hillary Woolf,0.112,0,2018-12-07,Elizabeth Simpson,0.112,0,,
2018-07-23,Elizabeth Simpson,,10,Symphoricarpos oreophilus,2211-12e,2018-10-31,Hillary Woolf,0.118,0,,,,,,
2018-07-23,Elizabeth Simpson,,5,Tragopogon dubius,2222-1a,2018-10-26,Hillary Woolf,0.088,0,,,,,,
2018-07-23,Elizabeth Simpson,,5,Tragopogon dubius,2222-1b,2018-10-26,Hillary Woolf,0.108,0,,,,,,
2018-07-23,Elizabeth Simpson,,5,Tragopogon dubius,2222-1c,2018-10-26,Hillary Woolf,0.105,0,2018-12-10,Elizabeth Simpson,0.105,0,,
2018-07-23,Elizabeth Simpson,,5,Tragopogon dubius,2222-1d,2018-10-26,Hillary Woolf,0.063,0,,,,,,
2018-07-23,Elizabeth Simpson,,5,Tragopogon dubius,2222-1e,2018-10-26,Hillary Woolf,0.141,0,,,,,,
2018-07-23,Elizabeth Simpson,,5,Eriogonum heracleoides,2222-2a,2018-10-26,Hillary Woolf,0.061,0,2018-12-10,Elizabeth Simpson,0.062,0,,
2018-07-23,Elizabeth Simpson,,5,Eriogonum heracleoides,2222-2b,2018-10-26,Hillary Woolf,0.095,0,,,,,,
2018-07-23,Elizabeth Simpson,,5,Eriogonum heracleoides,2222-2c,2018-10-26,Hillary Woolf,0.08,0,,,,,,
2018-07-23,Elizabeth Simpson,,5,Eriogonum heracleoides,2222-2d,2018-10-26,Hillary Woolf,0.148,0,,,,,,
2018-07-23,Elizabeth Simpson,,5,Eriogonum heracleoides,2222-2e,2018-10-26,Hillary Woolf,0.112,0,,,,,,
2018-07-23,Elizabeth Simpson,,5,Mahonia repens,2222-3a,2018-10-26,Hillary Woolf,0.841,0,,,,,,
2018-07-23,Elizabeth Simpson,,5,Mahonia repens,2222-3b,2018-10-26,Hillary Woolf,0.488,0,,,,,,
2018-07-23,Elizabeth Simpson,,5,Mahonia repens,2222-3c,2018-10-26,Hillary Woolf,0.853,0,,,,,,
2018-07-23,Elizabeth Simpson,,5,Mahonia repens,2222-3d,2018-10-26,Hillary Woolf,0.747,0,2018-12-10,Elizabeth Simpson,0.742,0,,
2018-07-23,Elizabeth Simpson,,5,Mahonia repens,2222-3e,2018-10-26,Hillary Woolf,0.54,0,,,,,,
2018-07-23,Elizabeth Simpson,,5,Rosa woodsii,2222-8a,2018-10-26,Hillary Woolf,0.373,0.052,2018-12-10,Elizabeth Simpson,0.37,0.052,,
2018-07-23,Elizabeth Simpson,,5,Rosa woodsii,2222-8b,2018-10-26,Hillary Woolf,0.249,0.037,,,,,,
2018-07-23,Elizabeth Simpson,,5,Rosa woodsii,2222-8c,2018-10-26,Hillary Woolf,0.478,0.068,,,,,,
2018-07-23,Elizabeth Simpson,,5,Rosa woodsii,2222-8d,2018-10-29,Hillary Woolf,0.328,0.053,,,,,,
2018-07-23,Elizabeth Simpson,,5,Rosa woodsii,2222-8e,2018-10-26,Hillary Woolf,0.368,0.058,,,,,,
2018-07-23,Elizabeth Simpson,,5,Eucephalus elegans,2222-9a,2018-10-26,Hillary Woolf,0.107,0,,,,,,
2018-07-23,Elizabeth Simpson,,5,Eucephalus elegans,2222-9b,2018-10-26,Hillary Woolf,0.124,0,,,,,,
2018-07-23,Elizabeth Simpson,,5,Eucephalus elegans,2222-9c,2018-10-26,Hillary Woolf,0.085,0,,,,,,
2018-07-23,Elizabeth Simpson,,5,Eucephalus elegans,2222-9d,2018-10-26,Hillary Woolf,0.105,0,,,,,,
2018-07-23,Elizabeth Simpson,,5,Eucephalus elegans,2222-9e,2018-10-26,Hillary Woolf,0.054,0,2018-12-10,Elizabeth Simpson,0.055,0,,
2018-07-24,Elizabeth Simpson,,5,Tragopogon dubius,2233-7a,2018-10-31,Hillary Woolf,0.254,0,,,,,,
2018-07-24,Elizabeth Simpson,,5,Tragopogon dubius,2233-7b,2018-10-31,Hillary Woolf,0.117,0,,,,,,
2018-07-24,Elizabeth Simpson,,5,Tragopogon dubius,2233-7c,2018-10-31,Hillary Woolf,0.08,0,,,,,,
2018-07-24,Elizabeth Simpson,,5,Tragopogon dubius,2233-7d,2018-10-31,Hillary Woolf,0.104,0,2018-12-10,Elizabeth Simpson,0.105,0,,
2018-07-24,Elizabeth Simpson,,5,Tragopogon dubius,2233-7e,2018-10-31,Hillary Woolf,0.106,0,,,,,,
2018-07-25,Elizabeth Simpson,Emily James,5,Physocarpous malvaceus,3222-1a,2018-10-31,Hillary Woolf,0.652,0.05,,,,,,
2018-07-25,Elizabeth Simpson,Emily James,5,Physocarpous malvaceus,3222-1b,2018-10-31,Hillary Woolf,0.432,0.036,,,,,,
2018-07-25,Elizabeth Simpson,Emily James,5,Physocarpous malvaceus,3222-1c,2018-10-31,Hillary Woolf,0.594,0.035,,,,,,
2018-07-25,Elizabeth Simpson,Emily James,5,Physocarpous malvaceus,3222-1d,2018-10-31,Hillary Woolf,0.473,0.027,,,,,,
2018-07-25,Elizabeth Simpson,Emily James,5,Physocarpous malvaceus,3222-1e,2018-10-31,Hillary Woolf,0.648,0.04,,,,,,
2018-07-25,Elizabeth Simpson,Emily James,5,Populus tremuloides,3222-2a,2018-10-31,Hillary Woolf,0.82,0.071,,,,,,
2018-07-25,Elizabeth Simpson,Emily James,5,Populus tremuloides,3222-2b,2018-10-31,Hillary Woolf,0.981,0.088,,,,,,
2018-07-25,Elizabeth Simpson,Emily James,5,Populus tremuloides,3222-2c,2018-10-31,Hillary Woolf,0.678,0.069,,,,,,
2018-07-25,Elizabeth Simpson,Emily James,5,Populus tremuloides,3222-2d,2018-10-31,Hillary Woolf,0.841,0.079,,,,,,
2018-07-25,Elizabeth Simpson,Emily James,5,Populus tremuloides,3222-2e,2018-10-31,Hillary Woolf,1.517,0.15,,,,,,
2018-07-25,Elizabeth Simpson,Emily James,5,Thalictrum fendleri,3222-3a,2018-10-29,Hillary Woolf,0.832,0.283,,,,,lots of leaflets – separated from rachis,
2018-07-25,Elizabeth Simpson,Emily James,5,Thalictrum fendleri,3222-3b,2018-10-29,Hillary Woolf,0.215,0.052,,,,,lots of leaflets – separated from rachis,
2018-07-25,Elizabeth Simpson,Emily James,5,Thalictrum fendleri,3222-3c,2018-10-29,Hillary Woolf,0.46,0.146,,,,,lots of leaflets – separated from rachis,
2018-07-25,Elizabeth Simpson,Emily James,5,Thalictrum fendleri,3222-3d,2018-10-29,Hillary Woolf,0.736,0.356,,,,,lots of leaflets – separated from rachis,
2018-07-25,Elizabeth Simpson,Emily James,5,Vicia americana,3222-4a,2018-10-31,Hillary Woolf,0.47,0.068,,,,,lots of leaflets – separated from rachis,
2018-07-25,Elizabeth Simpson,Emily James,5,Vicia americana,3222-4b,2018-10-31,Hillary Woolf,0.635,0.058,,,,,lots of leaflets – separated from rachis,
2018-07-25,Elizabeth Simpson,Emily James,5,Vicia americana,3222-4c,2018-10-31,Hillary Woolf,0.386,0.05,,,,,lots of leaflets – separated from rachis,
2018-07-25,Elizabeth Simpson,Emily James,5,Vicia americana,3222-4d,2018-10-31,Hillary Woolf,0.664,0.104,,,,,lots of leaflets – separated from rachis,
2018-07-25,Elizabeth Simpson,Emily James,5,Vicia americana,3222-4e,2018-10-31,Hillary Woolf,1.002,0.159,,,,,lots of leaflets – separated from rachis,
2018-07-25,Elizabeth Simpson,Emily James,5,Aster engelmannii,3222-5a,2018-10-29,Hillary Woolf,0.383,0,,,,,,
2018-07-25,Elizabeth Simpson,Emily James,5,Aster engelmannii,3222-5b,2018-10-29,Hillary Woolf,0.441,0,,,,,,
2018-07-25,Elizabeth Simpson,Emily James,5,Aster engelmannii,3222-5c,2018-10-29,Hillary Woolf,0.243,0,,,,,,
2018-07-25,Elizabeth Simpson,Emily James,5,Aster engelmannii,3222-5d,2018-10-29,Hillary Woolf,0.518,0,,,,,,
2018-07-25,Elizabeth Simpson,Emily James,5,Aster engelmannii,3222-5e,2018-10-29,Hillary Woolf,0.381,0,,,,,,
2018-07-25,Elizabeth Simpson,Emily James,5,Senecio serra,3222-6a,2018-10-29,Hillary Woolf,0.549,0,,,,,,
2018-07-25,Elizabeth Simpson,Emily James,5,Senecio serra,3222-6b,2018-10-29,Hillary Woolf,0.285,0,,,,,,
2018-07-25,Elizabeth Simpson,Emily James,5,Senecio serra,3222-6c,2018-10-29,Hillary Woolf,0.319,0,,,,,,
2018-07-25,Elizabeth Simpson,Emily James,5,Senecio serra,3222-6d,2018-10-29,Hillary Woolf,0.266,0,,,,,,
2018-07-25,Elizabeth Simpson,Emily James,5,Senecio serra,3222-6e,2018-10-29,Hillary Woolf,0.456,0,,,,,,
2018-07-25,Elizabeth Simpson,Emily James,5,Osmorhiza occidentalis,3222-7a,2018-10-29,Hillary Woolf,1.289,0.295,2018-12-12,Elizabeth Simpson,1.275,0.299,lots of leaflets – separated from rachis,
2018-07-25,Elizabeth Simpson,Emily James,5,Osmorhiza occidentalis,3222-7b,2018-10-29,Hillary Woolf,0.276,0.049,2018-12-12,Elizabeth Simpson,0.273,0.046,lots of leaflets – separated from rachis,
2018-07-25,Elizabeth Simpson,Emily James,5,Osmorhiza occidentalis,3222-7c,2018-10-29,Hillary Woolf,0.45,0.055,2018-12-12,Elizabeth Simpson,0.447,0.052,lots of leaflets – separated from rachis,
2018-07-25,Elizabeth Simpson,Emily James,5,Osmorhiza occidentalis,3222-7d,2018-10-29,Hillary Woolf,0.124,0.029,2018-12-12,Elizabeth Simpson,0.123,0.028,lots of leaflets – separated from rachis,
2018-07-25,Elizabeth Simpson,Emily James,5,Osmorhiza occidentalis,3222-7e,2018-10-29,Hillary Woolf,0.363,0.042,,,,,lots of leaflets – separated from rachis,
